datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2010.10.01;00:00;23.59;Arnulf;774;47;821;;;;;
2010.10.02;00:00;23.59;Arnulf;577;38;615;;;;;
2010.10.03;00:00;23.59;Arnulf;662;25;687;;;;;
2010.10.04;00:00;23.59;Arnulf;1085;34;1119;;;;;
2010.10.05;00:00;23.59;Arnulf;630;18;648;;;;;
2010.10.06;00:00;23.59;Arnulf;814;37;851;;;;;
2010.10.07;00:00;23.59;Arnulf;821;43;864;;;;;
2010.10.08;00:00;23.59;Arnulf;720;37;757;;;;;
2010.10.09;00:00;23.59;Arnulf;551;14;565;;;;;
2010.10.10;00:00;23.59;Arnulf;477;11;488;;;;;
2010.10.11;00:00;23.59;Arnulf;880;40;920;;;;;
2010.10.12;00:00;23.59;Arnulf;912;72;984;;;;;
2010.10.13;00:00;23.59;Arnulf;822;67;889;;;;;
2010.10.14;00:00;23.59;Arnulf;765;57;822;;;;;
2010.10.15;00:00;23.59;Arnulf;726;27;753;;;;;
2010.10.16;00:00;23.59;Arnulf;260;11;271;;;;;
2010.10.17;00:00;23.59;Arnulf;170;7;177;;;;;
2010.10.18;00:00;23.59;Arnulf;499;17;516;;;;;
2010.10.19;00:00;23.59;Arnulf;716;28;744;;;;;
2010.10.20;00:00;23.59;Arnulf;491;19;510;;;;;
2010.10.21;00:00;23.59;Arnulf;611;21;632;;;;;
2010.10.22;00:00;23.59;Arnulf;690;30;720;;;;;
2010.10.23;00:00;23.59;Arnulf;320;18;338;;;;;
2010.10.24;00:00;23.59;Arnulf;152;7;159;;;;;
2010.10.25;00:00;23.59;Arnulf;451;28;479;;;;;
2010.10.26;00:00;23.59;Arnulf;797;33;830;;;;;
2010.10.27;00:00;23.59;Arnulf;689;32;721;;;;;
2010.10.28;00:00;23.59;Arnulf;761;38;799;;;;;
2010.10.29;00:00;23.59;Arnulf;730;34;764;;;;;
2010.10.30;00:00;23.59;Arnulf;452;18;470;;;;;
2010.10.31;00:00;23.59;Arnulf;321;9;330;;;;;
2010.10.01;00:00;23.59;Kreuther;244;161;405;;;;;
2010.10.02;00:00;23.59;Kreuther;190;150;340;;;;;
2010.10.03;00:00;23.59;Kreuther;292;154;446;;;;;
2010.10.04;00:00;23.59;Kreuther;394;306;700;;;;;
2010.10.05;00:00;23.59;Kreuther;293;185;478;;;;;
2010.10.06;00:00;23.59;Kreuther;331;209;540;;;;;
2010.10.07;00:00;23.59;Kreuther;343;239;582;;;;;
2010.10.08;00:00;23.59;Kreuther;285;203;488;;;;;
2010.10.09;00:00;23.59;Kreuther;196;122;318;;;;;
2010.10.10;00:00;23.59;Kreuther;190;178;368;;;;;
2010.10.11;00:00;23.59;Kreuther;328;226;554;;;;;
2010.10.12;00:00;23.59;Kreuther;308;238;546;;;;;
2010.10.13;00:00;23.59;Kreuther;280;196;476;;;;;
2010.10.14;00:00;23.59;Kreuther;295;209;504;;;;;
2010.10.15;00:00;23.59;Kreuther;256;176;432;;;;;
2010.10.16;00:00;23.59;Kreuther;82;41;123;;;;;
2010.10.17;00:00;23.59;Kreuther;49;32;81;;;;;
2010.10.18;00:00;23.59;Kreuther;180;124;304;;;;;
2010.10.19;00:00;23.59;Kreuther;267;192;459;;;;;
2010.10.20;00:00;23.59;Kreuther;167;93;260;;;;;
2010.10.21;00:00;23.59;Kreuther;197;121;318;;;;;
2010.10.22;00:00;23.59;Kreuther;174;125;299;;;;;
2010.10.23;00:00;23.59;Kreuther;95;73;168;;;;;
2010.10.24;00:00;23.59;Kreuther;50;26;76;;;;;
2010.10.25;00:00;23.59;Kreuther;144;97;241;;;;;
2010.10.26;00:00;23.59;Kreuther;194;152;346;;;;;
2010.10.27;00:00;23.59;Kreuther;200;170;370;;;;;
2010.10.28;00:00;23.59;Kreuther;273;173;446;;;;;
2010.10.29;00:00;23.59;Kreuther;281;200;481;;;;;
2010.10.30;00:00;23.59;Kreuther;162;102;264;;;;;
2010.10.31;00:00;23.59;Kreuther;180;130;310;;;;;
2010.10.01;00:00;23.59;Olympia;484;460;944;;;;;
2010.10.02;00:00;23.59;Olympia;535;530;1065;;;;;
2010.10.03;00:00;23.59;Olympia;850;873;1723;;;;;
2010.10.04;00:00;23.59;Olympia;759;830;1589;;;;;
2010.10.05;00:00;23.59;Olympia;518;518;1036;;;;;
2010.10.06;00:00;23.59;Olympia;629;683;1312;;;;;
2010.10.07;00:00;23.59;Olympia;622;686;1308;;;;;
2010.10.08;00:00;23.59;Olympia;722;683;1405;;;;;
2010.10.09;00:00;23.59;Olympia;839;721;1560;;;;;
2010.10.10;00:00;23.59;Olympia;2121;1693;3814;;;;;
2010.10.11;00:00;23.59;Olympia;769;810;1579;;;;;
2010.10.12;00:00;23.59;Olympia;754;796;1550;;;;;
2010.10.13;00:00;23.59;Olympia;625;671;1296;;;;;
2010.10.14;00:00;23.59;Olympia;557;605;1162;;;;;
2010.10.15;00:00;23.59;Olympia;551;554;1105;;;;;
2010.10.16;00:00;23.59;Olympia;239;203;442;;;;;
2010.10.17;00:00;23.59;Olympia;211;232;443;;;;;
2010.10.18;00:00;23.59;Olympia;562;573;1135;;;;;
2010.10.19;00:00;23.59;Olympia;731;743;1474;;;;;
2010.10.20;00:00;23.59;Olympia;586;629;1215;;;;;
2010.10.21;00:00;23.59;Olympia;658;701;1359;;;;;
