datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2010.01.01;00:00;23.59;Arnulf;54;17;71;;;;;
2010.01.02;00:00;23.59;Arnulf;60;14;74;;;;;
2010.01.03;00:00;23.59;Arnulf;45;13;58;;;;;
2010.01.04;00:00;23.59;Arnulf;150;27;177;;;;;
2010.01.05;00:00;23.59;Arnulf;153;29;182;;;;;
2010.01.06;00:00;23.59;Arnulf;77;10;87;;;;;
2010.01.07;00:00;23.59;Arnulf;195;29;224;;;;;
2010.01.08;00:00;23.59;Arnulf;159;28;187;;;;;
2010.01.09;00:00;23.59;Arnulf;40;10;50;;;;;
2010.01.10;00:00;23.59;Arnulf;36;12;48;;;;;
2010.01.11;00:00;23.59;Arnulf;111;20;131;;;;;
2010.01.12;00:00;23.59;Arnulf;88;16;104;;;;;
2010.01.13;00:00;23.59;Arnulf;95;20;115;;;;;
2010.01.14;00:00;23.59;Arnulf;125;33;158;;;;;
2010.01.15;00:00;23.59;Arnulf;114;31;145;;;;;
2010.01.16;00:00;23.59;Arnulf;56;13;69;;;;;
2010.01.17;00:00;23.59;Arnulf;64;10;74;;;;;
2010.01.18;00:00;23.59;Arnulf;291;34;325;;;;;
2010.01.19;00:00;23.59;Arnulf;303;42;345;;;;;
2010.01.20;00:00;23.59;Arnulf;298;32;330;;;;;
2010.01.21;00:00;23.59;Arnulf;337;48;385;;;;;
2010.01.22;00:00;23.59;Arnulf;380;48;428;;;;;
2010.01.23;00:00;23.59;Arnulf;184;27;211;;;;;
2010.01.24;00:00;23.59;Arnulf;120;11;131;;;;;
2010.01.25;00:00;23.59;Arnulf;359;44;403;;;;;
2010.01.26;00:00;23.59;Arnulf;36;7;43;;;;;
2010.01.27;00:00;23.59;Arnulf;21;6;27;;;;;
2010.01.28;00:00;23.59;Arnulf;45;13;58;;;;;
2010.01.29;00:00;23.59;Arnulf;89;23;112;;;;;
2010.01.30;00:00;23.59;Arnulf;3;0;3;;;;;
2010.01.31;00:00;23.59;Arnulf;1;2;3;;;;;
2010.01.01;00:00;23.59;Kreuther;24;11;35;;;;;
2010.01.02;00:00;23.59;Kreuther;5;9;14;;;;;
2010.01.03;00:00;23.59;Kreuther;8;8;16;;;;;
2010.01.04;00:00;23.59;Kreuther;9;6;15;;;;;
2010.01.05;00:00;23.59;Kreuther;6;5;11;;;;;
2010.01.06;00:00;23.59;Kreuther;3;4;7;;;;;
2010.01.07;00:00;23.59;Kreuther;3;6;9;;;;;
2010.01.08;00:00;23.59;Kreuther;7;10;17;;;;;
2010.01.09;00:00;23.59;Kreuther;3;7;10;;;;;
2010.01.10;00:00;23.59;Kreuther;6;5;11;;;;;
2010.01.11;00:00;23.59;Kreuther;10;5;15;;;;;
2010.01.12;00:00;23.59;Kreuther;4;3;7;;;;;
2010.01.13;00:00;23.59;Kreuther;11;9;20;;;;;
2010.01.14;00:00;23.59;Kreuther;14;8;22;;;;;
2010.01.15;00:00;23.59;Kreuther;8;9;17;;;;;
2010.01.16;00:00;23.59;Kreuther;4;2;6;;;;;
2010.01.17;00:00;23.59;Kreuther;1;5;6;;;;;
2010.01.18;00:00;23.59;Kreuther;25;15;40;;;;;
2010.01.19;00:00;23.59;Kreuther;19;17;36;;;;;
2010.01.20;00:00;23.59;Kreuther;22;17;39;;;;;
2010.01.21;00:00;23.59;Kreuther;17;13;30;;;;;
2010.01.22;00:00;23.59;Kreuther;22;17;39;;;;;
2010.01.23;00:00;23.59;Kreuther;12;3;15;;;;;
2010.01.24;00:00;23.59;Kreuther;5;2;7;;;;;
2010.01.25;00:00;23.59;Kreuther;11;14;25;;;;;
2010.01.26;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.27;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.28;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.29;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.30;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.31;00:00;23.59;Kreuther;0;0;0;;;;;
2010.01.01;00:00;23.59;Olympia;118;140;258;;;;;
2010.01.02;00:00;23.59;Olympia;49;49;98;;;;;
2010.01.03;00:00;23.59;Olympia;85;84;169;;;;;
2010.01.04;00:00;23.59;Olympia;142;143;285;;;;;
2010.01.05;00:00;23.59;Olympia;126;128;254;;;;;
2010.01.06;00:00;23.59;Olympia;102;104;206;;;;;
2010.01.07;00:00;23.59;Olympia;241;283;524;;;;;
