datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2010.08.01;00:00;23.59;Arnulf;865;36;901;;;;;
2010.08.02;00:00;23.59;Arnulf;816;28;844;;;;;
2010.08.03;00:00;23.59;Arnulf;746;32;778;;;;;
2010.08.04;00:00;23.59;Arnulf;1149;51;1200;;;;;
2010.08.05;00:00;23.59;Arnulf;591;35;626;;;;;
2010.08.06;00:00;23.59;Arnulf;165;10;175;;;;;
2010.08.07;00:00;23.59;Arnulf;408;11;419;;;;;
2010.08.08;00:00;23.59;Arnulf;455;19;474;;;;;
2010.08.09;00:00;23.59;Arnulf;1157;37;1194;;;;;
2010.08.10;00:00;23.59;Arnulf;1160;41;1201;;;;;
2010.08.11;00:00;23.59;Arnulf;1076;42;1118;;;;;
2010.08.12;00:00;23.59;Arnulf;595;27;622;;;;;
2010.08.13;00:00;23.59;Arnulf;494;14;508;;;;;
2010.08.14;00:00;23.59;Arnulf;555;30;585;;;;;
2010.08.15;00:00;23.59;Arnulf;463;17;480;;;;;
2010.08.16;00:00;23.59;Arnulf;715;31;746;;;;;
2010.08.17;00:00;23.59;Arnulf;437;20;457;;;;;
2010.08.18;00:00;23.59;Arnulf;771;32;803;;;;;
2010.08.19;00:00;23.59;Arnulf;886;31;917;;;;;
2010.08.20;00:00;23.59;Arnulf;990;27;1017;;;;;
2010.08.21;00:00;23.59;Arnulf;814;38;852;;;;;
2010.08.22;00:00;23.59;Arnulf;715;35;750;;;;;
2010.08.23;00:00;23.59;Arnulf;865;22;887;;;;;
2010.08.24;00:00;23.59;Arnulf;776;28;804;;;;;
2010.08.25;00:00;23.59;Arnulf;986;26;1012;;;;;
2010.08.26;00:00;23.59;Arnulf;1109;34;1143;;;;;
2010.08.27;00:00;23.59;Arnulf;579;17;596;;;;;
2010.08.28;00:00;23.59;Arnulf;356;15;371;;;;;
2010.08.29;00:00;23.59;Arnulf;340;16;356;;;;;
2010.08.30;00:00;23.59;Arnulf;420;20;440;;;;;
2010.08.31;00:00;23.59;Arnulf;376;25;401;;;;;
2010.08.01;00:00;23.59;Kreuther;428;360;788;;;;;
2010.08.02;00:00;23.59;Kreuther;277;229;506;;;;;
2010.08.03;00:00;23.59;Kreuther;245;175;420;;;;;
2010.08.04;00:00;23.59;Kreuther;482;379;861;;;;;
2010.08.05;00:00;23.59;Kreuther;200;130;330;;;;;
2010.08.06;00:00;23.59;Kreuther;58;43;101;;;;;
