datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2014.11.01;00:00;23.59;Arnulf;1229;55;1284;;;;;
2014.11.02;00:00;23.59;Arnulf;1375;69;1444;;;;;
2014.11.03;00:00;23.59;Arnulf;2569;135;2704;;;;;
2014.11.04;00:00;23.59;Arnulf;2884;110;2994;;;;;
2014.11.05;00:00;23.59;Arnulf;1952;92;2044;;;;;
2014.11.06;00:00;23.59;Arnulf;1190;108;1298;;;;;
2014.11.07;00:00;23.59;Arnulf;2036;119;2155;;;;;
2014.11.08;00:00;23.59;Arnulf;1477;63;1540;;;;;
2014.11.09;00:00;23.59;Arnulf;1091;59;1150;;;;;
2014.11.10;00:00;23.59;Arnulf;2014;110;2124;;;;;
2014.11.11;00:00;23.59;Arnulf;2222;105;2327;;;;;
2014.11.12;00:00;23.59;Arnulf;2197;87;2284;;;;;
2014.11.13;00:00;23.59;Arnulf;1731;57;1788;;;;;
2014.11.14;00:00;23.59;Arnulf;2014;99;2113;;;;;
2014.11.15;00:00;23.59;Arnulf;1006;37;1043;;;;;
2014.11.16;00:00;23.59;Arnulf;798;57;855;;;;;
2014.11.17;00:00;23.59;Arnulf;1984;92;2076;;;;;
2014.11.18;00:00;23.59;Arnulf;725;35;760;;;;;
2014.11.19;00:00;23.59;Arnulf;1337;60;1397;;;;;
2014.11.20;00:00;23.59;Arnulf;2020;109;2129;;;;;
2014.11.21;00:00;23.59;Arnulf;1825;125;1950;;;;;
2014.11.22;00:00;23.59;Arnulf;1164;59;1223;;;;;
2014.11.23;00:00;23.59;Arnulf;639;58;697;;;;;
2014.11.24;00:00;23.59;Arnulf;1958;101;2059;;;;;
2014.11.25;00:00;23.59;Arnulf;2051;135;2186;;;;;
2014.11.26;00:00;23.59;Arnulf;1951;146;2097;;;;;
2014.11.27;00:00;23.59;Arnulf;1927;135;2062;;;;;
2014.11.28;00:00;23.59;Arnulf;1744;149;1893;;;;;
2014.11.29;00:00;23.59;Arnulf;795;54;849;;;;;
2014.11.30;00:00;23.59;Arnulf;631;41;672;;;;;
2014.11.01;00:00;23.59;Kreuther;43;89;132;;;;;
2014.11.02;00:00;23.59;Kreuther;66;114;180;;;;;
2014.11.03;00:00;23.59;Kreuther;111;172;283;;;;;
2014.11.04;00:00;23.59;Kreuther;112;181;293;;;;;
2014.11.05;00:00;23.59;Kreuther;73;118;191;;;;;
2014.11.06;00:00;23.59;Kreuther;41;68;109;;;;;
2014.11.07;00:00;23.59;Kreuther;84;120;204;;;;;
2014.11.08;00:00;23.59;Kreuther;61;101;162;;;;;
2014.11.09;00:00;23.59;Kreuther;61;104;165;;;;;
2014.11.10;00:00;23.59;Kreuther;130;146;276;;;;;
2014.11.11;00:00;23.59;Kreuther;146;184;330;;;;;
2014.11.12;00:00;23.59;Kreuther;145;175;320;;;;;
2014.11.13;00:00;23.59;Kreuther;87;118;205;;;;;
2014.11.14;00:00;23.59;Kreuther;142;144;286;;;;;
2014.11.15;00:00;23.59;Kreuther;58;64;122;;;;;
2014.11.16;00:00;23.59;Kreuther;44;53;97;;;;;
2014.11.17;00:00;23.59;Kreuther;109;155;264;;;;;
2014.11.18;00:00;23.59;Kreuther;38;49;87;;;;;
2014.11.19;00:00;23.59;Kreuther;82;96;178;;;;;
2014.11.20;00:00;23.59;Kreuther;77;129;206;;;;;
2014.11.21;00:00;23.59;Kreuther;86;115;201;;;;;
2014.11.22;00:00;23.59;Kreuther;47;64;111;;;;;
2014.11.23;00:00;23.59;Kreuther;32;35;67;;;;;
2014.11.24;00:00;23.59;Kreuther;130;178;308;;;;;
2014.11.25;00:00;23.59;Kreuther;105;172;277;;;;;
2014.11.26;00:00;23.59;Kreuther;95;130;225;;;;;
2014.11.27;00:00;23.59;Kreuther;104;130;234;;;;;
2014.11.28;00:00;23.59;Kreuther;67;105;172;;;;;
2014.11.29;00:00;23.59;Kreuther;28;60;88;;;;;
2014.11.30;00:00;23.59;Kreuther;19;40;59;;;;;
2014.11.01;00:00;23.59;Olympia;736;714;1450;;;;;
2014.11.02;00:00;23.59;Olympia;964;867;1831;;;;;
2014.11.03;00:00;23.59;Olympia;968;980;1948;;;;;
2014.11.04;00:00;23.59;Olympia;1037;1016;2053;;;;;
2014.11.05;00:00;23.59;Olympia;677;675;1352;;;;;
2014.11.06;00:00;23.59;Olympia;412;414;826;;;;;
2014.11.07;00:00;23.59;Olympia;358;526;884;;;;;
2014.11.08;00:00;23.59;Olympia;653;610;1263;;;;;
2014.11.09;00:00;23.59;Olympia;654;635;1289;;;;;
2014.11.10;00:00;23.59;Olympia;689;738;1427;;;;;
2014.11.11;00:00;23.59;Olympia;779;766;1545;;;;;
2014.11.12;00:00;23.59;Olympia;845;824;1669;;;;;
2014.11.13;00:00;23.59;Olympia;733;719;1452;;;;;
2014.11.14;00:00;23.59;Olympia;635;701;1336;;;;;
2014.11.15;00:00;23.59;Olympia;462;435;897;;;;;
2014.11.16;00:00;23.59;Olympia;510;465;975;;;;;
2014.11.17;00:00;23.59;Olympia;760;751;1511;;;;;
2014.11.18;00:00;23.59;Olympia;342;353;695;;;;;
2014.11.19;00:00;23.59;Olympia;515;589;1104;;;;;
2014.11.20;00:00;23.59;Olympia;575;703;1278;;;;;
2014.11.21;00:00;23.59;Olympia;617;620;1237;;;;;
2014.11.22;00:00;23.59;Olympia;478;436;914;;;;;
2014.11.23;00:00;23.59;Olympia;342;315;657;;;;;
2014.11.24;00:00;23.59;Olympia;722;739;1461;;;;;
2014.11.25;00:00;23.59;Olympia;698;675;1373;;;;;
2014.11.26;00:00;23.59;Olympia;583;588;1171;;;;;
2014.11.27;00:00;23.59;Olympia;638;662;1300;;;;;
2014.11.28;00:00;23.59;Olympia;457;479;936;;;;;
2014.11.29;00:00;23.59;Olympia;258;233;491;;;;;
2014.11.30;00:00;23.59;Olympia;196;196;392;;;;;
