datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2014.02.01;00:00;23.59;Arnulf;768;33;801;;;;;
2014.02.02;00:00;23.59;Arnulf;338;28;366;;;;;
2014.02.03;00:00;23.59;Arnulf;1117;60;1177;;;;;
2014.02.04;00:00;23.59;Arnulf;1367;52;1419;;;;;
2014.02.05;00:00;23.59;Arnulf;1380;71;1451;;;;;
2014.02.06;00:00;23.59;Arnulf;1615;85;1700;;;;;
2014.02.07;00:00;23.59;Arnulf;1294;76;1370;;;;;
2014.02.08;00:00;23.59;Arnulf;1047;39;1086;;;;;
2014.02.09;00:00;23.59;Arnulf;469;36;505;;;;;
2014.02.10;00:00;23.59;Arnulf;1414;77;1491;;;;;
2014.02.11;00:00;23.59;Arnulf;1471;88;1559;;;;;
2014.02.12;00:00;23.59;Arnulf;1525;75;1600;;;;;
2014.02.13;00:00;23.59;Arnulf;1424;72;1496;;;;;
2014.02.14;00:00;23.59;Arnulf;1351;72;1423;;;;;
2014.02.15;00:00;23.59;Arnulf;1300;52;1352;;;;;
2014.02.16;00:00;23.59;Arnulf;405;37;442;;;;;
2014.02.17;00:00;23.59;Arnulf;1528;53;1581;;;;;
2014.02.18;00:00;23.59;Arnulf;1730;78;1808;;;;;
2014.02.19;00:00;23.59;Arnulf;1271;64;1335;;;;;
2014.02.20;00:00;23.59;Arnulf;1668;86;1754;;;;;
2014.02.21;00:00;23.59;Arnulf;937;48;985;;;;;
2014.02.22;00:00;23.59;Arnulf;923;42;965;;;;;
2014.02.23;00:00;23.59;Arnulf;793;40;833;;;;;
2014.02.24;00:00;23.59;Arnulf;1856;90;1946;;;;;
2014.02.25;00:00;23.59;Arnulf;1981;78;2059;;;;;
2014.02.26;00:00;23.59;Arnulf;1914;98;2012;;;;;
2014.02.27;00:00;23.59;Arnulf;1615;75;1690;;;;;
2014.02.28;00:00;23.59;Arnulf;1750;98;1848;;;;;
2014.02.01;00:00;23.59;Kreuther;28;56;84;;;;;
2014.02.02;00:00;23.59;Kreuther;9;24;33;;;;;
2014.02.03;00:00;23.59;Kreuther;28;90;118;;;;;
2014.02.04;00:00;23.59;Kreuther;31;86;117;;;;;
2014.02.05;00:00;23.59;Kreuther;39;93;132;;;;;
2014.02.06;00:00;23.59;Kreuther;55;118;173;;;;;
2014.02.07;00:00;23.59;Kreuther;35;94;129;;;;;
2014.02.08;00:00;23.59;Kreuther;42;72;114;;;;;
2014.02.09;00:00;23.59;Kreuther;11;18;29;;;;;
2014.02.10;00:00;23.59;Kreuther;31;88;119;;;;;
