datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2014.06.01;00:00;23.59;Arnulf;1763;100;1863;;;;;
2014.06.02;00:00;23.59;Arnulf;2920;128;3048;;;;;
2014.06.03;00:00;23.59;Arnulf;3050;132;3182;;;;;
2014.06.04;00:00;23.59;Arnulf;2866;145;3011;;;;;
2014.06.05;00:00;23.59;Arnulf;3224;131;3355;;;;;
2014.06.06;00:00;23.59;Arnulf;3551;136;3687;;;;;
2014.06.07;00:00;23.59;Arnulf;3125;88;3213;;;;;
2014.06.08;00:00;23.59;Arnulf;2129;91;2220;;;;;
2014.06.09;00:00;23.59;Arnulf;1961;81;2042;;;;;
2014.06.10;00:00;23.59;Arnulf;3739;151;3890;;;;;
2014.06.11;00:00;23.59;Arnulf;3080;110;3190;;;;;
2014.06.12;00:00;23.59;Arnulf;3332;121;3453;;;;;
2014.06.13;00:00;23.59;Arnulf;3358;144;3502;;;;;
2014.06.14;00:00;23.59;Arnulf;2425;79;2504;;;;;
2014.06.15;00:00;23.59;Arnulf;2406;90;2496;;;;;
2014.06.16;00:00;23.59;Arnulf;4150;162;4312;;;;;
2014.06.17;00:00;23.59;Arnulf;3219;121;3340;;;;;
2014.06.18;00:00;23.59;Arnulf;3706;153;3859;;;;;
2014.06.19;00:00;23.59;Arnulf;2357;93;2450;;;;;
2014.06.20;00:00;23.59;Arnulf;1584;104;1688;;;;;
2014.06.21;00:00;23.59;Arnulf;2676;58;2734;;;;;
2014.06.22;00:00;23.59;Arnulf;2356;126;2482;;;;;
2014.06.23;00:00;23.59;Arnulf;3530;165;3695;;;;;
2014.06.24;00:00;23.59;Arnulf;2058;106;2164;;;;;
2014.06.25;00:00;23.59;Arnulf;3465;118;3583;;;;;
2014.06.26;00:00;23.59;Arnulf;4278;158;4436;;;;;
2014.06.27;00:00;23.59;Arnulf;3886;156;4042;;;;;
2014.06.28;00:00;23.59;Arnulf;2514;101;2615;;;;;
2014.06.29;00:00;23.59;Arnulf;460;52;512;;;;;
2014.06.30;00:00;23.59;Arnulf;1904;124;2028;;;;;
2014.06.01;00:00;23.59;Kreuther;86;149;235;;;;;
2014.06.02;00:00;23.59;Kreuther;100;215;315;;;;;
2014.06.03;00:00;23.59;Kreuther;97;238;335;;;;;
2014.06.04;00:00;23.59;Kreuther;100;218;318;;;;;
2014.06.05;00:00;23.59;Kreuther;105;224;329;;;;;
2014.06.06;00:00;23.59;Kreuther;128;249;377;;;;;
2014.06.07;00:00;23.59;Kreuther;118;218;336;;;;;
2014.06.08;00:00;23.59;Kreuther;107;201;308;;;;;
2014.06.09;00:00;23.59;Kreuther;88;190;278;;;;;
2014.06.10;00:00;23.59;Kreuther;119;230;349;;;;;
2014.06.11;00:00;23.59;Kreuther;102;182;284;;;;;
2014.06.12;00:00;23.59;Kreuther;129;217;346;;;;;
2014.06.13;00:00;23.59;Kreuther;110;214;324;;;;;
2014.06.14;00:00;23.59;Kreuther;86;142;228;;;;;
2014.06.15;00:00;23.59;Kreuther;96;217;313;;;;;
2014.06.16;00:00;23.59;Kreuther;124;205;329;;;;;
2014.06.17;00:00;23.59;Kreuther;110;193;303;;;;;
2014.06.18;00:00;23.59;Kreuther;122;243;365;;;;;
2014.06.19;00:00;23.59;Kreuther;106;231;337;;;;;
2014.06.20;00:00;23.59;Kreuther;45;92;137;;;;;
2014.06.21;00:00;23.59;Kreuther;75;177;252;;;;;
2014.06.22;00:00;23.59;Kreuther;128;203;331;;;;;
2014.06.23;00:00;23.59;Kreuther;114;290;404;;;;;
2014.06.24;00:00;23.59;Kreuther;99;154;253;;;;;
2014.06.25;00:00;23.59;Kreuther;107;240;347;;;;;
2014.06.26;00:00;23.59;Kreuther;166;298;464;;;;;
2014.06.27;00:00;23.59;Kreuther;138;251;389;;;;;
2014.06.28;00:00;23.59;Kreuther;95;156;251;;;;;
2014.06.29;00:00;23.59;Kreuther;7;21;28;;;;;
2014.06.30;00:00;23.59;Kreuther;85;140;225;;;;;
2014.06.01;00:00;23.59;Olympia;1114;1038;2152;;;;;
2014.06.02;00:00;23.59;Olympia;1213;1393;2606;;;;;
2014.06.03;00:00;23.59;Olympia;1405;1451;2856;;;;;
2014.06.04;00:00;23.59;Olympia;1195;1401;2596;;;;;
2014.06.05;00:00;23.59;Olympia;1337;1467;2804;;;;;
2014.06.06;00:00;23.59;Olympia;1427;1434;2861;;;;;
2014.06.07;00:00;23.59;Olympia;1106;1281;2387;;;;;
2014.06.08;00:00;23.59;Olympia;1084;718;1802;;;;;
2014.06.09;00:00;23.59;Olympia;1062;681;1743;;;;;
2014.06.10;00:00;23.59;Olympia;1345;1457;2802;;;;;
2014.06.11;00:00;23.59;Olympia;1384;1366;2750;;;;;
2014.06.12;00:00;23.59;Olympia;1416;1426;2842;;;;;
2014.06.13;00:00;23.59;Olympia;1185;1310;2495;;;;;
2014.06.14;00:00;23.59;Olympia;891;760;1651;;;;;
2014.06.15;00:00;23.59;Olympia;1268;1131;2399;;;;;
2014.06.16;00:00;23.59;Olympia;1388;1466;2854;;;;;
2014.06.17;00:00;23.59;Olympia;1145;1485;2630;;;;;
2014.06.18;00:00;23.59;Olympia;1494;1594;3088;;;;;
2014.06.19;00:00;23.59;Olympia;968;692;1660;;;;;
2014.06.20;00:00;23.59;Olympia;521;681;1202;;;;;
2014.06.21;00:00;23.59;Olympia;935;936;1871;;;;;
2014.06.22;00:00;23.59;Olympia;1227;776;2003;;;;;
2014.06.23;00:00;23.59;Olympia;1256;1618;2874;;;;;
2014.06.24;00:00;23.59;Olympia;767;916;1683;;;;;
2014.06.25;00:00;23.59;Olympia;921;1465;2386;;;;;
2014.06.26;00:00;23.59;Olympia;1155;1530;2685;;;;;
2014.06.27;00:00;23.59;Olympia;1237;1585;2822;;;;;
2014.06.28;00:00;23.59;Olympia;628;553;1181;;;;;
2014.06.29;00:00;23.59;Olympia;96;117;213;;;;;
2014.06.30;00:00;23.59;Olympia;513;595;1108;;;;;
2014.06.01;00:00;23.59;Hirsch;410;408;818;;;;;
2014.06.02;00:00;23.59;Hirsch;581;643;1224;;;;;
2014.06.03;00:00;23.59;Hirsch;613;653;1266;;;;;
2014.06.04;00:00;23.59;Hirsch;549;605;1154;;;;;
2014.06.05;00:00;23.59;Hirsch;617;660;1277;;;;;
2014.06.06;00:00;23.59;Hirsch;612;681;1293;;;;;
2014.06.07;00:00;23.59;Hirsch;332;382;714;;;;;
2014.06.08;00:00;23.59;Hirsch;306;294;600;;;;;
2014.06.09;00:00;23.59;Hirsch;257;276;533;;;;;
2014.06.10;00:00;23.59;Hirsch;549;613;1162;;;;;
2014.06.11;00:00;23.59;Hirsch;487;538;1025;;;;;
2014.06.12;00:00;23.59;Hirsch;526;577;1103;;;;;
2014.06.13;00:00;23.59;Hirsch;509;540;1049;;;;;
2014.06.14;00:00;23.59;Hirsch;247;312;559;;;;;
2014.06.15;00:00;23.59;Hirsch;401;400;801;;;;;
2014.06.16;00:00;23.59;Hirsch;572;629;1201;;;;;
2014.06.17;00:00;23.59;Hirsch;504;570;1074;;;;;
2014.06.18;00:00;23.59;Hirsch;568;612;1180;;;;;
2014.06.19;00:00;23.59;Hirsch;353;376;729;;;;;
2014.06.20;00:00;23.59;Hirsch;226;247;473;;;;;
2014.06.21;00:00;23.59;Hirsch;313;315;628;;;;;
2014.06.22;00:00;23.59;Hirsch;351;379;730;;;;;
2014.06.23;00:00;23.59;Hirsch;656;724;1380;;;;;
2014.06.24;00:00;23.59;Hirsch;321;298;619;;;;;
2014.06.25;00:00;23.59;Hirsch;579;623;1202;;;;;
2014.06.26;00:00;23.59;Hirsch;694;764;1458;;;;;
2014.06.27;00:00;23.59;Hirsch;599;675;1274;;;;;
2014.06.28;00:00;23.59;Hirsch;419;434;853;;;;;
2014.06.29;00:00;23.59;Hirsch;50;42;92;;;;;
2014.06.30;00:00;23.59;Hirsch;345;405;750;;;;;
2014.06.01;00:00;23.59;Margareten;1274;1047;2321;;;;;
2014.06.02;00:00;23.59;Margareten;1969;1784;3753;;;;;
2014.06.03;00:00;23.59;Margareten;2262;1935;4197;;;;;
2014.06.04;00:00;23.59;Margareten;1956;1734;3690;;;;;
2014.06.05;00:00;23.59;Margareten;2152;1832;3984;;;;;
2014.06.06;00:00;23.59;Margareten;2435;2195;4630;;;;;
2014.06.07;00:00;23.59;Margareten;1874;1584;3458;;;;;
2014.06.08;00:00;23.59;Margareten;1571;1280;2851;;;;;
2014.06.09;00:00;23.59;Margareten;1418;1135;2553;;;;;
2014.06.10;00:00;23.59;Margareten;2170;1877;4047;;;;;
2014.06.11;00:00;23.59;Margareten;1986;1700;3686;;;;;
2014.06.12;00:00;23.59;Margareten;2088;1747;3835;;;;;
2014.06.13;00:00;23.59;Margareten;1918;1663;3581;;;;;
2014.06.14;00:00;23.59;Margareten;1397;1154;2551;;;;;
