datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2014.08.01;00:00;23.59;Arnulf;3743;140;3883;;;;;
2014.08.02;00:00;23.59;Arnulf;2037;69;2106;;;;;
2014.08.03;00:00;23.59;Arnulf;1749;122;1871;;;;;
2014.08.04;00:00;23.59;Arnulf;3757;182;3939;;;;;
2014.08.05;00:00;23.59;Arnulf;2588;107;2695;;;;;
2014.08.06;00:00;23.59;Arnulf;3767;165;3932;;;;;
2014.08.07;00:00;23.59;Arnulf;2703;103;2806;;;;;
2014.08.08;00:00;23.59;Arnulf;3842;152;3994;;;;;
2014.08.09;00:00;23.59;Arnulf;1977;69;2046;;;;;
2014.08.10;00:00;23.59;Arnulf;2139;141;2280;;;;;
2014.08.11;00:00;23.59;Arnulf;986;108;1094;;;;;
2014.08.12;00:00;23.59;Arnulf;2722;138;2860;;;;;
2014.08.13;00:00;23.59;Arnulf;1285;91;1376;;;;;
2014.08.14;00:00;23.59;Arnulf;2329;140;2469;;;;;
2014.08.15;00:00;23.59;Arnulf;1078;75;1153;;;;;
2014.08.16;00:00;23.59;Arnulf;1131;91;1222;;;;;
2014.08.17;00:00;23.59;Arnulf;1998;101;2099;;;;;
2014.08.18;00:00;23.59;Arnulf;2674;151;2825;;;;;
2014.08.19;00:00;23.59;Arnulf;2186;112;2298;;;;;
2014.08.20;00:00;23.59;Arnulf;2294;121;2415;;;;;
2014.08.21;00:00;23.59;Arnulf;2828;120;2948;;;;;
2014.08.22;00:00;23.59;Arnulf;2768;152;2920;;;;;
2014.08.23;00:00;23.59;Arnulf;1782;84;1866;;;;;
2014.08.24;00:00;23.59;Arnulf;1397;71;1468;;;;;
2014.08.25;00:00;23.59;Arnulf;2723;118;2841;;;;;
2014.08.26;00:00;23.59;Arnulf;1510;82;1592;;;;;
2014.08.27;00:00;23.59;Arnulf;1728;98;1826;;;;;
2014.08.28;00:00;23.59;Arnulf;3162;139;3301;;;;;
2014.08.29;00:00;23.59;Arnulf;2366;104;2470;;;;;
2014.08.30;00:00;23.59;Arnulf;1865;78;1943;;;;;
2014.08.31;00:00;23.59;Arnulf;501;55;556;;;;;
2014.08.01;00:00;23.59;Kreuther;150;264;414;;;;;
2014.08.02;00:00;23.59;Kreuther;84;144;228;;;;;
2014.08.03;00:00;23.59;Kreuther;96;157;253;;;;;
2014.08.04;00:00;23.59;Kreuther;133;241;374;;;;;
2014.08.05;00:00;23.59;Kreuther;87;149;236;;;;;
2014.08.06;00:00;23.59;Kreuther;140;246;386;;;;;
2014.08.07;00:00;23.59;Kreuther;95;163;258;;;;;
2014.08.08;00:00;23.59;Kreuther;134;240;374;;;;;
2014.08.09;00:00;23.59;Kreuther;73;134;207;;;;;
2014.08.10;00:00;23.59;Kreuther;79;162;241;;;;;
2014.08.11;00:00;23.59;Kreuther;44;61;105;;;;;
2014.08.12;00:00;23.59;Kreuther;103;166;269;;;;;
2014.08.13;00:00;23.59;Kreuther;45;67;112;;;;;
2014.08.14;00:00;23.59;Kreuther;79;132;211;;;;;
2014.08.15;00:00;23.59;Kreuther;49;93;142;;;;;
2014.08.16;00:00;23.59;Kreuther;47;74;121;;;;;
2014.08.17;00:00;23.59;Kreuther;90;157;247;;;;;
2014.08.18;00:00;23.59;Kreuther;95;182;277;;;;;
2014.08.19;00:00;23.59;Kreuther;69;125;194;;;;;
2014.08.20;00:00;23.59;Kreuther;71;123;194;;;;;
2014.08.21;00:00;23.59;Kreuther;109;168;277;;;;;
2014.08.22;00:00;23.59;Kreuther;103;154;257;;;;;
2014.08.23;00:00;23.59;Kreuther;72;134;206;;;;;
2014.08.24;00:00;23.59;Kreuther;57;106;163;;;;;
2014.08.25;00:00;23.59;Kreuther;93;192;285;;;;;
2014.08.26;00:00;23.59;Kreuther;60;85;145;;;;;
2014.08.27;00:00;23.59;Kreuther;61;107;168;;;;;
2014.08.28;00:00;23.59;Kreuther;93;144;237;;;;;
2014.08.29;00:00;23.59;Kreuther;86;165;251;;;;;
2014.08.30;00:00;23.59;Kreuther;93;111;204;;;;;
2014.08.31;00:00;23.59;Kreuther;35;34;69;;;;;
2014.08.01;00:00;23.59;Olympia;1442;1423;2865;;;;;
2014.08.02;00:00;23.59;Olympia;855;923;1778;;;;;
2014.08.03;00:00;23.59;Olympia;1430;1663;3093;;;;;
2014.08.04;00:00;23.59;Olympia;1406;1365;2771;;;;;
2014.08.05;00:00;23.59;Olympia;808;794;1602;;;;;
2014.08.06;00:00;23.59;Olympia;1468;1484;2952;;;;;
2014.08.07;00:00;23.59;Olympia;1326;1289;2615;;;;;
2014.08.08;00:00;23.59;Olympia;1548;1568;3116;;;;;
2014.08.09;00:00;23.59;Olympia;960;966;1926;;;;;
2014.08.10;00:00;23.59;Olympia;1473;1477;2950;;;;;
2014.08.11;00:00;23.59;Olympia;330;319;649;;;;;
2014.08.12;00:00;23.59;Olympia;1085;1094;2179;;;;;
2014.08.13;00:00;23.59;Olympia;369;345;714;;;;;
2014.08.14;00:00;23.59;Olympia;818;810;1628;;;;;
2014.08.15;00:00;23.59;Olympia;739;690;1429;;;;;
2014.08.16;00:00;23.59;Olympia;429;454;883;;;;;
2014.08.17;00:00;23.59;Olympia;1469;1381;2850;;;;;
2014.08.18;00:00;23.59;Olympia;1035;1016;2051;;;;;
2014.08.19;00:00;23.59;Olympia;880;843;1723;;;;;
2014.08.20;00:00;23.59;Olympia;715;685;1400;;;;;
