datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt
2014.07.01;00:00;00:15;Arnulf;2;0;2
2014.07.01;00:15;00:30;Arnulf;2;0;2
2014.07.01;00:30;00:45;Arnulf;18;0;18
2014.07.01;00:45;01:00;Arnulf;24;0;24
2014.07.01;01:00;01:15;Arnulf;4;0;4
2014.07.01;01:15;01:30;Arnulf;6;0;6
2014.07.01;01:30;01:45;Arnulf;4;2;6
2014.07.01;01:45;02:00;Arnulf;0;0;0
2014.07.01;02:00;02:15;Arnulf;0;0;0
2014.07.01;02:15;02:30;Arnulf;2;0;2
2014.07.01;02:30;02:45;Arnulf;0;0;0
2014.07.01;02:45;03:00;Arnulf;0;0;0
2014.07.01;03:00;03:15;Arnulf;2;2;4
2014.07.01;03:15;03:30;Arnulf;6;0;6
2014.07.01;03:30;03:45;Arnulf;0;0;0
2014.07.01;03:45;04:00;Arnulf;0;0;0
2014.07.01;04:00;04:15;Arnulf;0;0;0
2014.07.01;04:15;04:30;Arnulf;0;1;1
2014.07.01;04:30;04:45;Arnulf;2;0;2
2014.07.01;04:45;05:00;Arnulf;0;0;0
2014.07.01;05:00;05:15;Arnulf;0;0;0
2014.07.01;05:15;05:30;Arnulf;2;2;4
2014.07.01;05:30;05:45;Arnulf;10;0;10
2014.07.01;05:45;06:00;Arnulf;16;0;16
2014.07.01;06:00;06:15;Arnulf;13;0;13
2014.07.01;06:15;06:30;Arnulf;14;0;14
2014.07.01;06:30;06:45;Arnulf;27;2;29
2014.07.01;06:45;07:00;Arnulf;28;4;32
2014.07.01;07:00;07:15;Arnulf;34;0;34
2014.07.01;07:15;07:30;Arnulf;70;0;70
2014.07.01;07:30;07:45;Arnulf;60;0;60
2014.07.01;07:45;08:00;Arnulf;84;0;84
2014.07.01;08:00;08:15;Arnulf;116;6;122
2014.07.01;08:15;08:30;Arnulf;105;4;109
2014.07.01;08:30;08:45;Arnulf;127;6;133
2014.07.01;08:45;09:00;Arnulf;104;0;104
2014.07.01;09:00;09:15;Arnulf;82;8;90
2014.07.01;09:15;09:30;Arnulf;72;4;76
2014.07.01;09:30;09:45;Arnulf;48;0;48
2014.07.01;09:45;10:00;Arnulf;0;0;0
2014.07.01;10:00;10:15;Arnulf;0;0;0
2014.07.01;10:15;10:30;Arnulf;0;0;0
2014.07.01;10:30;10:45;Arnulf;0;0;0
2014.07.01;10:45;11:00;Arnulf;0;0;0
2014.07.01;11:00;11:15;Arnulf;0;0;0
2014.07.01;11:15;11:30;Arnulf;0;0;0
2014.07.01;11:30;11:45;Arnulf;0;0;0
2014.07.01;11:45;12:00;Arnulf;0;0;0
2014.07.01;12:00;12:15;Arnulf;0;0;0
2014.07.01;12:15;12:30;Arnulf;0;0;0
2014.07.01;12:30;12:45;Arnulf;0;0;0
2014.07.01;12:45;13:00;Arnulf;0;0;0
2014.07.01;13:00;13:15;Arnulf;0;0;0
2014.07.01;13:15;13:30;Arnulf;0;0;0
2014.07.01;13:30;13:45;Arnulf;0;0;0
2014.07.01;13:45;14:00;Arnulf;0;0;0
2014.07.01;14:00;14:15;Arnulf;0;0;0
2014.07.01;14:15;14:30;Arnulf;0;0;0
2014.07.01;14:30;14:45;Arnulf;20;2;22
2014.07.01;14:45;15:00;Arnulf;42;0;42
2014.07.01;15:00;15:15;Arnulf;46;0;46
2014.07.01;15:15;15:30;Arnulf;53;0;53
2014.07.01;15:30;15:45;Arnulf;50;4;54
2014.07.01;15:45;16:00;Arnulf;48;4;52
2014.07.01;16:00;16:15;Arnulf;58;2;60
2014.07.01;16:15;16:30;Arnulf;52;0;52
2014.07.01;16:30;16:45;Arnulf;60;0;60
2014.07.01;16:45;17:00;Arnulf;80;0;80
2014.07.01;17:00;17:15;Arnulf;62;2;64
2014.07.01;17:15;17:30;Arnulf;97;4;101
2014.07.01;17:30;17:45;Arnulf;90;0;90
2014.07.01;17:45;18:00;Arnulf;92;6;98
2014.07.01;18:00;18:15;Arnulf;115;4;119
2014.07.01;18:15;18:30;Arnulf;96;6;102
2014.07.01;18:30;18:45;Arnulf;70;4;74
2014.07.01;18:45;19:00;Arnulf;92;4;96
2014.07.01;19:00;19:15;Arnulf;56;0;56
2014.07.01;19:15;19:30;Arnulf;46;4;50
2014.07.01;19:30;19:45;Arnulf;49;2;51
2014.07.01;19:45;20:00;Arnulf;40;6;46
2014.07.01;20:00;20:15;Arnulf;34;2;36
2014.07.01;20:15;20:30;Arnulf;14;2;16
2014.07.01;20:30;20:45;Arnulf;46;2;48
2014.07.01;20:45;21:00;Arnulf;30;0;30
2014.07.01;21:00;21:15;Arnulf;16;0;16
2014.07.01;21:15;21:30;Arnulf;14;0;14
2014.07.01;21:30;21:45;Arnulf;16;0;16
2014.07.01;21:45;22:00;Arnulf;18;2;20
2014.07.01;22:00;22:15;Arnulf;26;3;29
2014.07.01;22:15;22:30;Arnulf;16;2;18
2014.07.01;22:30;22:45;Arnulf;14;4;18
2014.07.01;22:45;23:00;Arnulf;24;2;26
2014.07.01;23:00;23:15;Arnulf;2;0;2
2014.07.01;23:15;23:30;Arnulf;12;0;12
2014.07.01;23:30;23:45;Arnulf;10;0;10
2014.07.01;23:45;00:00;Arnulf;8;0;8
2014.07.02;00:00;00:15;Arnulf;3;0;3
2014.07.02;00:15;00:30;Arnulf;0;0;0
2014.07.02;00:30;00:45;Arnulf;4;0;4
2014.07.02;00:45;01:00;Arnulf;2;0;2
2014.07.02;01:00;01:15;Arnulf;2;1;3
2014.07.02;01:15;01:30;Arnulf;0;0;0
2014.07.02;01:30;01:45;Arnulf;1;0;1
2014.07.02;01:45;02:00;Arnulf;2;0;2
2014.07.02;02:00;02:15;Arnulf;0;0;0
2014.07.02;02:15;02:30;Arnulf;0;0;0
2014.07.02;02:30;02:45;Arnulf;0;0;0
2014.07.02;02:45;03:00;Arnulf;0;0;0
2014.07.02;03:00;03:15;Arnulf;0;0;0
2014.07.02;03:15;03:30;Arnulf;6;0;6
2014.07.02;03:30;03:45;Arnulf;0;0;0
2014.07.02;03:45;04:00;Arnulf;0;0;0
2014.07.02;04:00;04:15;Arnulf;0;0;0
2014.07.02;04:15;04:30;Arnulf;0;0;0
2014.07.02;04:30;04:45;Arnulf;3;0;3
2014.07.02;04:45;05:00;Arnulf;0;0;0
2014.07.02;05:00;05:15;Arnulf;2;0;2
2014.07.02;05:15;05:30;Arnulf;4;2;6
2014.07.02;05:30;05:45;Arnulf;10;0;10
2014.07.02;05:45;06:00;Arnulf;21;0;21
2014.07.02;06:00;06:15;Arnulf;10;0;10
2014.07.02;06:15;06:30;Arnulf;12;2;14
2014.07.02;06:30;06:45;Arnulf;22;2;24
2014.07.02;06:45;07:00;Arnulf;16;0;16
2014.07.02;07:00;07:15;Arnulf;48;2;50
2014.07.02;07:15;07:30;Arnulf;50;0;50
2014.07.02;07:30;07:45;Arnulf;62;0;62
2014.07.02;07:45;08:00;Arnulf;102;4;106
2014.07.02;08:00;08:15;Arnulf;73;2;75
2014.07.02;08:15;08:30;Arnulf;78;0;78
2014.07.02;08:30;08:45;Arnulf;102;4;106
2014.07.02;08:45;09:00;Arnulf;86;4;90
2014.07.02;09:00;09:15;Arnulf;65;4;69
2014.07.02;09:15;09:30;Arnulf;58;0;58
2014.07.02;09:30;09:45;Arnulf;34;2;36
