datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2008.06.01;00:00;23.59;Arnulf;645;22;667;;;;;
2008.06.02;00:00;23.59;Arnulf;1070;47;1117;;;;;
2008.06.03;00:00;23.59;Arnulf;1240;39;1279;;;;;
2008.06.04;00:00;23.59;Arnulf;715;43;758;;;;;
2008.06.05;00:00;23.59;Arnulf;569;37;606;;;;;
2008.06.06;00:00;23.59;Arnulf;919;44;963;;;;;
2008.06.07;00:00;23.59;Arnulf;390;9;399;;;;;
2008.06.08;00:00;23.59;Arnulf;542;15;557;;;;;
2008.06.09;00:00;23.59;Arnulf;1202;42;1244;;;;;
2008.06.10;00:00;23.59;Arnulf;1309;41;1350;;;;;
2008.06.11;00:00;23.59;Arnulf;754;44;798;;;;;
2008.06.12;00:00;23.59;Arnulf;995;45;1040;;;;;
2008.06.13;00:00;23.59;Arnulf;784;30;814;;;;;
2008.06.14;00:00;23.59;Arnulf;712;13;725;;;;;
2008.06.15;00:00;23.59;Arnulf;728;17;745;;;;;
2008.06.16;00:00;23.59;Arnulf;575;30;605;;;;;
2008.06.17;00:00;23.59;Arnulf;625;30;655;;;;;
2008.06.18;00:00;23.59;Arnulf;770;33;803;;;;;
2008.06.19;00:00;23.59;Arnulf;1463;42;1505;;;;;
2008.06.20;00:00;23.59;Arnulf;1167;48;1215;;;;;
2008.06.21;00:00;23.59;Arnulf;1039;24;1063;;;;;
2008.06.22;00:00;23.59;Arnulf;689;31;720;;;;;
2008.06.23;00:00;23.59;Arnulf;1193;36;1229;;;;;
2008.06.24;00:00;23.59;Arnulf;1305;36;1341;;;;;
2008.06.25;00:00;23.59;Arnulf;1392;33;1425;;;;;
2008.06.26;00:00;23.59;Arnulf;943;26;969;;;;;
2008.06.27;00:00;23.59;Arnulf;1262;28;1290;;;;;
2008.06.28;00:00;23.59;Arnulf;1058;19;1077;;;;;
2008.06.29;00:00;23.59;Arnulf;1026;19;1045;;;;;
2008.06.30;00:00;23.59;Arnulf;863;20;883;;;;;
2008.06.01;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.02;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.03;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.04;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.05;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.06;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.07;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.08;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.09;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.10;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.11;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.12;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.13;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.14;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.15;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.16;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.17;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.18;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.19;00:00;23.59;Kreuther;0;0;0;;;;;
2008.06.20;00:00;23.59;Kreuther;469;373;842;;;;;
2008.06.21;00:00;23.59;Kreuther;385;274;659;;;;;
2008.06.22;00:00;23.59;Kreuther;415;317;732;;;;;
2008.06.23;00:00;23.59;Kreuther;501;388;889;;;;;
2008.06.24;00:00;23.59;Kreuther;536;405;941;;;;;
2008.06.25;00:00;23.59;Kreuther;527;381;908;;;;;
2008.06.26;00:00;23.59;Kreuther;267;240;507;;;;;
2008.06.27;00:00;23.59;Kreuther;474;354;828;;;;;
2008.06.28;00:00;23.59;Kreuther;409;300;709;;;;;
2008.06.29;00:00;23.59;Kreuther;403;339;742;;;;;
2008.06.30;00:00;23.59;Kreuther;288;251;539;;;;;
2008.06.01;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.02;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.03;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.04;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.05;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.06;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.07;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.08;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.09;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.10;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.11;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.12;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.13;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.14;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.15;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.16;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.17;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.18;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.19;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.20;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.21;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.22;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.23;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.24;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.25;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.26;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.27;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.28;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.29;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.30;00:00;23.59;Olympia;0;0;0;;;;;
2008.06.01;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.02;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.03;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.04;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.05;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.06;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.07;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.08;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.09;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.10;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.11;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.12;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.13;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.14;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.15;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.16;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.17;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.18;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.19;00:00;23.59;Hirsch;0;0;0;;;;;
2008.06.20;00:00;23.59;Hirsch;0;0;0;;;;;
