datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2008.08.01;00:00;23.59;Arnulf;399;17;416;;;;;
2008.08.02;00:00;23.59;Arnulf;394;9;403;;;;;
2008.08.03;00:00;23.59;Arnulf;255;13;268;;;;;
2008.08.04;00:00;23.59;Arnulf;343;24;367;;;;;
2008.08.05;00:00;23.59;Arnulf;715;18;733;;;;;
2008.08.06;00:00;23.59;Arnulf;1181;38;1219;;;;;
2008.08.07;00:00;23.59;Arnulf;963;30;993;;;;;
2008.08.08;00:00;23.59;Arnulf;648;32;680;;;;;
2008.08.09;00:00;23.59;Arnulf;602;17;619;;;;;
2008.08.10;00:00;23.59;Arnulf;659;29;688;;;;;
2008.08.11;00:00;23.59;Arnulf;926;40;966;;;;;
2008.08.12;00:00;23.59;Arnulf;951;35;986;;;;;
2008.08.13;00:00;23.59;Arnulf;814;37;851;;;;;
2008.08.14;00:00;23.59;Arnulf;988;44;1032;;;;;
2008.08.15;00:00;23.59;Arnulf;175;11;186;;;;;
2008.08.16;00:00;23.59;Arnulf;678;13;691;;;;;
2008.08.17;00:00;23.59;Arnulf;636;16;652;;;;;
2008.08.18;00:00;23.59;Arnulf;1233;54;1287;;;;;
2008.08.19;00:00;23.59;Arnulf;1148;59;1207;;;;;
2008.08.20;00:00;23.59;Arnulf;911;36;947;;;;;
2008.08.21;00:00;23.59;Arnulf;1155;53;1208;;;;;
2008.08.22;00:00;23.59;Arnulf;902;29;931;;;;;
2008.08.23;00:00;23.59;Arnulf;364;9;373;;;;;
2008.08.24;00:00;23.59;Arnulf;600;26;626;;;;;
2008.08.25;00:00;23.59;Arnulf;873;56;929;;;;;
2008.08.26;00:00;23.59;Arnulf;1108;35;1143;;;;;
2008.08.27;00:00;23.59;Arnulf;1284;54;1338;;;;;
2008.08.28;00:00;23.59;Arnulf;1025;65;1090;;;;;
2008.08.29;00:00;23.59;Arnulf;777;29;806;;;;;
2008.08.30;00:00;23.59;Arnulf;661;16;677;;;;;
2008.08.31;00:00;23.59;Arnulf;445;18;463;;;;;
