datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2008.11.01;00:00;23.59;Arnulf;329;12;341;;;;;
2008.11.02;00:00;23.59;Arnulf;323;5;328;;;;;
2008.11.03;00:00;23.59;Arnulf;797;44;841;;;;;
2008.11.04;00:00;23.59;Arnulf;749;28;777;;;;;
2008.11.05;00:00;23.59;Arnulf;880;40;920;;;;;
2008.11.06;00:00;23.59;Arnulf;709;32;741;;;;;
2008.11.07;00:00;23.59;Arnulf;659;29;688;;;;;
2008.11.08;00:00;23.59;Arnulf;441;16;457;;;;;
2008.11.09;00:00;23.59;Arnulf;302;10;312;;;;;
2008.11.10;00:00;23.59;Arnulf;876;41;917;;;;;
2008.11.11;00:00;23.59;Arnulf;816;42;858;;;;;
2008.11.12;00:00;23.59;Arnulf;418;26;444;;;;;
2008.11.13;00:00;23.59;Arnulf;396;23;419;;;;;
2008.11.14;00:00;23.59;Arnulf;642;37;679;;;;;
2008.11.15;00:00;23.59;Arnulf;449;18;467;;;;;
2008.11.16;00:00;23.59;Arnulf;212;9;221;;;;;
2008.11.17;00:00;23.59;Arnulf;717;29;746;;;;;
2008.11.18;00:00;23.59;Arnulf;669;21;690;;;;;
2008.11.19;00:00;23.59;Arnulf;494;24;518;;;;;
2008.11.20;00:00;23.59;Arnulf;556;27;583;;;;;
2008.11.21;00:00;23.59;Arnulf;277;19;296;;;;;
2008.11.22;00:00;23.59;Arnulf;163;9;172;;;;;
2008.11.23;00:00;23.59;Arnulf;98;5;103;;;;;
2008.11.24;00:00;23.59;Arnulf;213;15;228;;;;;
2008.11.25;00:00;23.59;Arnulf;485;18;503;;;;;
2008.11.26;00:00;23.59;Arnulf;533;28;561;;;;;
2008.11.27;00:00;23.59;Arnulf;523;18;541;;;;;
2008.11.28;00:00;23.59;Arnulf;443;16;459;;;;;
2008.11.29;00:00;23.59;Arnulf;258;12;270;;;;;
2008.11.30;00:00;23.59;Arnulf;219;12;231;;;;;
2008.11.01;00:00;23.59;Kreuther;157;135;292;;;;;
2008.11.02;00:00;23.59;Kreuther;172;134;306;;;;;
2008.11.03;00:00;23.59;Kreuther;271;204;475;;;;;
2008.11.04;00:00;23.59;Kreuther;235;196;431;;;;;
2008.11.05;00:00;23.59;Kreuther;312;241;553;;;;;
2008.11.06;00:00;23.59;Kreuther;228;166;394;;;;;
2008.11.07;00:00;23.59;Kreuther;208;159;367;;;;;
2008.11.08;00:00;23.59;Kreuther;167;126;293;;;;;
2008.11.09;00:00;23.59;Kreuther;175;140;315;;;;;
2008.11.10;00:00;23.59;Kreuther;331;238;569;;;;;
2008.11.11;00:00;23.59;Kreuther;307;232;539;;;;;
2008.11.12;00:00;23.59;Kreuther;136;86;222;;;;;
2008.11.13;00:00;23.59;Kreuther;137;94;231;;;;;
2008.11.14;00:00;23.59;Kreuther;201;149;350;;;;;
2008.11.15;00:00;23.59;Kreuther;121;68;189;;;;;
2008.11.16;00:00;23.59;Kreuther;74;60;134;;;;;
2008.11.17;00:00;23.59;Kreuther;221;165;386;;;;;
2008.11.18;00:00;23.59;Kreuther;216;139;355;;;;;
