datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2009.08.01;00:00;23.59;Arnulf;940;24;964;;;;;
2009.08.02;00:00;23.59;Arnulf;429;33;462;;;;;
2009.08.03;00:00;23.59;Arnulf;829;37;866;;;;;
2009.08.04;00:00;23.59;Arnulf;873;46;919;;;;;
2009.08.05;00:00;23.59;Arnulf;1388;57;1445;;;;;
2009.08.06;00:00;23.59;Arnulf;1498;64;1562;;;;;
2009.08.07;00:00;23.59;Arnulf;1382;57;1439;;;;;
2009.08.08;00:00;23.59;Arnulf;908;35;943;;;;;
2009.08.09;00:00;23.59;Arnulf;696;40;736;;;;;
2009.08.10;00:00;23.59;Arnulf;827;29;856;;;;;
2009.08.11;00:00;23.59;Arnulf;928;45;973;;;;;
2009.08.12;00:00;23.59;Arnulf;1291;42;1333;;;;;
2009.08.13;00:00;23.59;Arnulf;815;39;854;;;;;
2009.08.14;00:00;23.59;Arnulf;1151;38;1189;;;;;
2009.08.15;00:00;23.59;Arnulf;1010;45;1055;;;;;
2009.08.16;00:00;23.59;Arnulf;826;25;851;;;;;
2009.08.17;00:00;23.59;Arnulf;1314;109;1423;;;;;
2009.08.18;00:00;23.59;Arnulf;1429;94;1523;;;;;
2009.08.19;00:00;23.59;Arnulf;1538;121;1659;;;;;
2009.08.20;00:00;23.59;Arnulf;1469;109;1578;;;;;
2009.08.21;00:00;23.59;Arnulf;1178;82;1260;;;;;
2009.08.22;00:00;23.59;Arnulf;363;38;401;;;;;
2009.08.23;00:00;23.59;Arnulf;912;60;972;;;;;
2009.08.24;00:00;23.59;Arnulf;1447;117;1564;;;;;
2009.08.25;00:00;23.59;Arnulf;1233;101;1334;;;;;
2009.08.26;00:00;23.59;Arnulf;974;82;1056;;;;;
2009.08.27;00:00;23.59;Arnulf;1191;98;1289;;;;;
2009.08.28;00:00;23.59;Arnulf;1043;109;1152;;;;;
2009.08.29;00:00;23.59;Arnulf;681;45;726;;;;;
2009.08.30;00:00;23.59;Arnulf;798;59;857;;;;;
2009.08.31;00:00;23.59;Arnulf;1252;102;1354;;;;;
2009.08.01;00:00;23.59;Kreuther;377;298;675;;;;;
2009.08.02;00:00;23.59;Kreuther;312;208;520;;;;;
2009.08.03;00:00;23.59;Kreuther;282;204;486;;;;;
2009.08.04;00:00;23.59;Kreuther;297;202;499;;;;;
2009.08.05;00:00;23.59;Kreuther;506;363;869;;;;;
2009.08.06;00:00;23.59;Kreuther;517;427;944;;;;;
2009.08.07;00:00;23.59;Kreuther;505;366;871;;;;;
2009.08.08;00:00;23.59;Kreuther;327;236;563;;;;;
2009.08.09;00:00;23.59;Kreuther;303;233;536;;;;;
2009.08.10;00:00;23.59;Kreuther;285;212;497;;;;;
2009.08.11;00:00;23.59;Kreuther;336;245;581;;;;;
2009.08.12;00:00;23.59;Kreuther;425;342;767;;;;;
