datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2009.03.01;00:00;23.59;Arnulf;0;0;0;;;;;
2009.03.02;00:00;23.59;Arnulf;67;14;81;;;;;
2009.03.03;00:00;23.59;Arnulf;230;25;255;;;;;
2009.03.04;00:00;23.59;Arnulf;445;32;477;;;;;
2009.03.05;00:00;23.59;Arnulf;324;15;339;;;;;
2009.03.06;00:00;23.59;Arnulf;316;22;338;;;;;
2009.03.07;00:00;23.59;Arnulf;91;5;96;;;;;
2009.03.08;00:00;23.59;Arnulf;103;5;108;;;;;
2009.03.09;00:00;23.59;Arnulf;250;23;273;;;;;
2009.03.10;00:00;23.59;Arnulf;315;23;338;;;;;
2009.03.11;00:00;23.59;Arnulf;260;17;277;;;;;
2009.03.12;00:00;23.59;Arnulf;267;19;286;;;;;
2009.03.13;00:00;23.59;Arnulf;221;24;245;;;;;
2009.03.14;00:00;23.59;Arnulf;299;10;309;;;;;
2009.03.15;00:00;23.59;Arnulf;67;5;72;;;;;
2009.03.16;00:00;23.59;Arnulf;439;27;466;;;;;
2009.03.17;00:00;23.59;Arnulf;497;31;528;;;;;
2009.03.18;00:00;23.59;Arnulf;510;24;534;;;;;
2009.03.19;00:00;23.59;Arnulf;459;21;480;;;;;
2009.03.20;00:00;23.59;Arnulf;416;29;445;;;;;
2009.03.21;00:00;23.59;Arnulf;242;21;263;;;;;
2009.03.22;00:00;23.59;Arnulf;188;11;199;;;;;
2009.03.23;00:00;23.59;Arnulf;403;22;425;;;;;
2009.03.24;00:00;23.59;Arnulf;282;21;303;;;;;
2009.03.25;00:00;23.59;Arnulf;302;22;324;;;;;
2009.03.26;00:00;23.59;Arnulf;306;20;326;;;;;
2009.03.27;00:00;23.59;Arnulf;368;30;398;;;;;
2009.03.28;00:00;23.59;Arnulf;296;14;310;;;;;
2009.03.29;00:00;23.59;Arnulf;61;3;64;;;;;
2009.03.30;00:00;23.59;Arnulf;364;19;383;;;;;
2009.03.31;00:00;23.59;Arnulf;523;38;561;;;;;
2009.03.01;00:00;23.59;Kreuther;62;42;104;;;;;
2009.03.02;00:00;23.59;Kreuther;66;42;108;;;;;
2009.03.03;00:00;23.59;Kreuther;63;48;111;;;;;
2009.03.04;00:00;23.59;Kreuther;94;71;165;;;;;
2009.03.05;00:00;23.59;Kreuther;73;35;108;;;;;
2009.03.06;00:00;23.59;Kreuther;46;31;77;;;;;
2009.03.07;00:00;23.59;Kreuther;9;8;17;;;;;
2009.03.08;00:00;23.59;Kreuther;46;39;85;;;;;
2009.03.09;00:00;23.59;Kreuther;50;29;79;;;;;
2009.03.10;00:00;23.59;Kreuther;89;71;160;;;;;
2009.03.11;00:00;23.59;Kreuther;85;58;143;;;;;
2009.03.12;00:00;23.59;Kreuther;107;61;168;;;;;
2009.03.13;00:00;23.59;Kreuther;75;43;118;;;;;
2009.03.14;00:00;23.59;Kreuther;121;86;207;;;;;
2009.03.15;00:00;23.59;Kreuther;23;24;47;;;;;
2009.03.16;00:00;23.59;Kreuther;164;114;278;;;;;
2009.03.17;00:00;23.59;Kreuther;247;173;420;;;;;
2009.03.18;00:00;23.59;Kreuther;273;206;479;;;;;
2009.03.19;00:00;23.59;Kreuther;234;147;381;;;;;
2009.03.20;00:00;23.59;Kreuther;139;108;247;;;;;
2009.03.21;00:00;23.59;Kreuther;99;75;174;;;;;
2009.03.22;00:00;23.59;Kreuther;124;94;218;;;;;
2009.03.23;00:00;23.59;Kreuther;184;108;292;;;;;
2009.03.24;00:00;23.59;Kreuther;109;75;184;;;;;
2009.03.25;00:00;23.59;Kreuther;116;91;207;;;;;
2009.03.26;00:00;23.59;Kreuther;108;78;186;;;;;
2009.03.27;00:00;23.59;Kreuther;164;95;259;;;;;
2009.03.28;00:00;23.59;Kreuther;162;114;276;;;;;
2009.03.29;00:00;23.59;Kreuther;21;27;48;;;;;
2009.03.30;00:00;23.59;Kreuther;146;103;249;;;;;
2009.03.31;00:00;23.59;Kreuther;231;155;386;;;;;
2009.03.01;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.02;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.03;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.04;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.05;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.06;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.07;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.08;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.09;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.10;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.11;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.12;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.13;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.14;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.15;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.16;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.17;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.18;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.19;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.20;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.21;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.22;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.23;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.24;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.25;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.26;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.27;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.28;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.29;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.30;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.31;00:00;23.59;Olympia;0;0;0;;;;;
2009.03.01;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.02;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.03;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.04;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.05;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.06;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.07;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.08;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.09;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.10;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.11;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.12;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.13;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.14;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.15;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.16;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.17;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.18;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.19;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.20;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.21;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.22;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.23;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.24;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.25;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.26;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.27;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.28;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.29;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.30;00:00;23.59;Hirsch;0;0;0;;;;;
2009.03.31;00:00;23.59;Hirsch;0;0;0;;;;;
