datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2009.10.01;00:00;23.59;Arnulf;1056;98;1154;;;;;
2009.10.02;00:00;23.59;Arnulf;937;87;1024;;;;;
2009.10.03;00:00;23.59;Arnulf;555;63;618;;;;;
2009.10.04;00:00;23.59;Arnulf;520;50;570;;;;;
2009.10.05;00:00;23.59;Arnulf;930;84;1014;;;;;
2009.10.06;00:00;23.59;Arnulf;934;71;1005;;;;;
2009.10.07;00:00;23.59;Arnulf;1110;106;1216;;;;;
2009.10.08;00:00;23.59;Arnulf;800;82;882;;;;;
2009.10.09;00:00;23.59;Arnulf;656;67;723;;;;;
2009.10.10;00:00;23.59;Arnulf;378;50;428;;;;;
2009.10.11;00:00;23.59;Arnulf;354;44;398;;;;;
2009.10.12;00:00;23.59;Arnulf;455;71;526;;;;;
2009.10.13;00:00;23.59;Arnulf;542;63;605;;;;;
2009.10.14;00:00;23.59;Arnulf;444;62;506;;;;;
2009.10.15;00:00;23.59;Arnulf;529;61;590;;;;;
2009.10.16;00:00;23.59;Arnulf;422;51;473;;;;;
2009.10.17;00:00;23.59;Arnulf;162;17;179;;;;;
2009.10.18;00:00;23.59;Arnulf;144;18;162;;;;;
2009.10.19;00:00;23.59;Arnulf;638;72;710;;;;;
2009.10.20;00:00;23.59;Arnulf;677;72;749;;;;;
2009.10.21;00:00;23.59;Arnulf;775;91;866;;;;;
2009.10.22;00:00;23.59;Arnulf;398;59;457;;;;;
2009.10.23;00:00;23.59;Arnulf;521;78;599;;;;;
2009.10.24;00:00;23.59;Arnulf;413;46;459;;;;;
2009.10.25;00:00;23.59;Arnulf;305;57;362;;;;;
2009.10.26;00:00;23.59;Arnulf;593;60;653;;;;;
2009.10.27;00:00;23.59;Arnulf;759;86;845;;;;;
2009.10.28;00:00;23.59;Arnulf;776;78;854;;;;;
2009.10.29;00:00;23.59;Arnulf;778;60;838;;;;;
2009.10.30;00:00;23.59;Arnulf;712;92;804;;;;;
2009.10.31;00:00;23.59;Arnulf;378;30;408;;;;;
2009.10.01;00:00;23.59;Kreuther;387;285;672;;;;;
2009.10.02;00:00;23.59;Kreuther;286;216;502;;;;;
2009.10.03;00:00;23.59;Kreuther;272;231;503;;;;;
2009.10.04;00:00;23.59;Kreuther;219;183;402;;;;;
2009.10.05;00:00;23.59;Kreuther;440;304;744;;;;;
2009.10.06;00:00;23.59;Kreuther;421;328;749;;;;;
2009.10.07;00:00;23.59;Kreuther;482;371;853;;;;;
2009.10.08;00:00;23.59;Kreuther;343;257;600;;;;;
2009.10.09;00:00;23.59;Kreuther;254;207;461;;;;;
2009.10.10;00:00;23.59;Kreuther;120;94;214;;;;;
2009.10.11;00:00;23.59;Kreuther;148;106;254;;;;;
2009.10.12;00:00;23.59;Kreuther;197;118;315;;;;;
2009.10.13;00:00;23.59;Kreuther;191;145;336;;;;;
2009.10.14;00:00;23.59;Kreuther;194;127;321;;;;;
2009.10.15;00:00;23.59;Kreuther;203;132;335;;;;;
2009.10.16;00:00;23.59;Kreuther;123;100;223;;;;;
2009.10.17;00:00;23.59;Kreuther;48;32;80;;;;;
2009.10.18;00:00;23.59;Kreuther;50;43;93;;;;;
2009.10.19;00:00;23.59;Kreuther;251;170;421;;;;;
2009.10.20;00:00;23.59;Kreuther;257;171;428;;;;;
2009.10.21;00:00;23.59;Kreuther;247;170;417;;;;;
2009.10.22;00:00;23.59;Kreuther;193;145;338;;;;;
2009.10.23;00:00;23.59;Kreuther;221;138;359;;;;;
2009.10.24;00:00;23.59;Kreuther;144;110;254;;;;;
2009.10.25;00:00;23.59;Kreuther;188;154;342;;;;;
2009.10.26;00:00;23.59;Kreuther;270;189;459;;;;;
2009.10.27;00:00;23.59;Kreuther;307;245;552;;;;;
2009.10.28;00:00;23.59;Kreuther;327;254;581;;;;;
2009.10.29;00:00;23.59;Kreuther;326;232;558;;;;;
2009.10.30;00:00;23.59;Kreuther;277;197;474;;;;;
2009.10.31;00:00;23.59;Kreuther;138;100;238;;;;;
2009.10.01;00:00;23.59;Olympia;664;673;1337;;;;;
2009.10.02;00:00;23.59;Olympia;500;535;1035;;;;;
2009.10.03;00:00;23.59;Olympia;752;706;1458;;;;;
2009.10.04;00:00;23.59;Olympia;712;646;1358;;;;;
2009.10.05;00:00;23.59;Olympia;609;655;1264;;;;;
2009.10.06;00:00;23.59;Olympia;669;711;1380;;;;;
2009.10.07;00:00;23.59;Olympia;951;984;1935;;;;;
2009.10.08;00:00;23.59;Olympia;577;633;1210;;;;;
2009.10.09;00:00;23.59;Olympia;493;470;963;;;;;
2009.10.10;00:00;23.59;Olympia;425;365;790;;;;;
2009.10.11;00:00;23.59;Olympia;1637;1351;2988;;;;;
2009.10.12;00:00;23.59;Olympia;310;327;637;;;;;
2009.10.13;00:00;23.59;Olympia;392;391;783;;;;;
