datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2009.12.01;00:00;23.59;Arnulf;432;60;492;;;;;
2009.12.02;00:00;23.59;Arnulf;635;69;704;;;;;
2009.12.03;00:00;23.59;Arnulf;620;71;691;;;;;
2009.12.04;00:00;23.59;Arnulf;368;73;441;;;;;
2009.12.05;00:00;23.59;Arnulf;344;45;389;;;;;
2009.12.06;00:00;23.59;Arnulf;206;35;241;;;;;
2009.12.07;00:00;23.59;Arnulf;563;64;627;;;;;
2009.12.08;00:00;23.59;Arnulf;360;48;408;;;;;
2009.12.09;00:00;23.59;Arnulf;583;71;654;;;;;
2009.12.10;00:00;23.59;Arnulf;419;76;495;;;;;
2009.12.11;00:00;23.59;Arnulf;268;63;331;;;;;
2009.12.12;00:00;23.59;Arnulf;183;33;216;;;;;
2009.12.13;00:00;23.59;Arnulf;135;30;165;;;;;
2009.12.14;00:00;23.59;Arnulf;396;64;460;;;;;
2009.12.15;00:00;23.59;Arnulf;411;59;470;;;;;
2009.12.16;00:00;23.59;Arnulf;388;42;430;;;;;
2009.12.17;00:00;23.59;Arnulf;289;55;344;;;;;
2009.12.18;00:00;23.59;Arnulf;301;51;352;;;;;
2009.12.19;00:00;23.59;Arnulf;98;24;122;;;;;
2009.12.20;00:00;23.59;Arnulf;51;14;65;;;;;
2009.12.21;00:00;23.59;Arnulf;105;29;134;;;;;
2009.12.22;00:00;23.59;Arnulf;259;48;307;;;;;
2009.12.23;00:00;23.59;Arnulf;312;52;364;;;;;
2009.12.24;00:00;23.59;Arnulf;114;32;146;;;;;
2009.12.25;00:00;23.59;Arnulf;55;8;63;;;;;
2009.12.26;00:00;23.59;Arnulf;87;20;107;;;;;
2009.12.27;00:00;23.59;Arnulf;140;37;177;;;;;
2009.12.28;00:00;23.59;Arnulf;297;45;342;;;;;
2009.12.29;00:00;23.59;Arnulf;197;57;254;;;;;
2009.12.30;00:00;23.59;Arnulf;250;40;290;;;;;
2009.12.31;00:00;23.59;Arnulf;106;28;134;;;;;
2009.12.01;00:00;23.59;Kreuther;151;86;237;;;;;
2009.12.02;00:00;23.59;Kreuther;118;96;214;;;;;
2009.12.03;00:00;23.59;Kreuther;98;82;180;;;;;
2009.12.04;00:00;23.59;Kreuther;93;61;154;;;;;
2009.12.05;00:00;23.59;Kreuther;97;57;154;;;;;
2009.12.06;00:00;23.59;Kreuther;73;65;138;;;;;
2009.12.07;00:00;23.59;Kreuther;205;137;342;;;;;
2009.12.08;00:00;23.59;Kreuther;115;103;218;;;;;
2009.12.09;00:00;23.59;Kreuther;202;110;312;;;;;
2009.12.10;00:00;23.59;Kreuther;113;95;208;;;;;
2009.12.11;00:00;23.59;Kreuther;91;65;156;;;;;
2009.12.12;00:00;23.59;Kreuther;19;23;42;;;;;
2009.12.13;00:00;23.59;Kreuther;17;13;30;;;;;
2009.12.14;00:00;23.59;Kreuther;33;25;58;;;;;
2009.12.15;00:00;23.59;Kreuther;31;28;59;;;;;
2009.12.16;00:00;23.59;Kreuther;32;20;52;;;;;
2009.12.17;00:00;23.59;Kreuther;31;24;55;;;;;
2009.12.18;00:00;23.59;Kreuther;28;17;45;;;;;
2009.12.19;00:00;23.59;Kreuther;26;23;49;;;;;
2009.12.20;00:00;23.59;Kreuther;13;13;26;;;;;
2009.12.21;00:00;23.59;Kreuther;23;21;44;;;;;
2009.12.22;00:00;23.59;Kreuther;36;32;68;;;;;
2009.12.23;00:00;23.59;Kreuther;64;44;108;;;;;
2009.12.24;00:00;23.59;Kreuther;25;15;40;;;;;
2009.12.25;00:00;23.59;Kreuther;11;7;18;;;;;
2009.12.26;00:00;23.59;Kreuther;8;16;24;;;;;
2009.12.27;00:00;23.59;Kreuther;25;16;41;;;;;
2009.12.28;00:00;23.59;Kreuther;31;24;55;;;;;
2009.12.29;00:00;23.59;Kreuther;24;22;46;;;;;
2009.12.30;00:00;23.59;Kreuther;44;31;75;;;;;
2009.12.31;00:00;23.59;Kreuther;29;12;41;;;;;
2009.12.01;00:00;23.59;Olympia;442;428;870;;;;;
2009.12.02;00:00;23.59;Olympia;520;538;1058;;;;;
2009.12.03;00:00;23.59;Olympia;575;672;1247;;;;;
2009.12.04;00:00;23.59;Olympia;286;293;579;;;;;
2009.12.05;00:00;23.59;Olympia;326;341;667;;;;;
2009.12.06;00:00;23.59;Olympia;294;278;572;;;;;
2009.12.07;00:00;23.59;Olympia;499;506;1005;;;;;
2009.12.08;00:00;23.59;Olympia;426;443;869;;;;;
2009.12.09;00:00;23.59;Olympia;535;563;1098;;;;;
2009.12.10;00:00;23.59;Olympia;464;491;955;;;;;
2009.12.11;00:00;23.59;Olympia;291;290;581;;;;;
2009.12.12;00:00;23.59;Olympia;195;186;381;;;;;
2009.12.13;00:00;23.59;Olympia;135;138;273;;;;;
2009.12.14;00:00;23.59;Olympia;354;397;751;;;;;
2009.12.15;00:00;23.59;Olympia;363;380;743;;;;;
2009.12.16;00:00;23.59;Olympia;327;359;686;;;;;
2009.12.17;00:00;23.59;Olympia;257;291;548;;;;;
2009.12.18;00:00;23.59;Olympia;169;224;393;;;;;
2009.12.19;00:00;23.59;Olympia;85;102;187;;;;;
2009.12.20;00:00;23.59;Olympia;68;70;138;;;;;
2009.12.21;00:00;23.59;Olympia;196;223;419;;;;;
2009.12.22;00:00;23.59;Olympia;287;300;587;;;;;
2009.12.23;00:00;23.59;Olympia;187;200;387;;;;;
2009.12.24;00:00;23.59;Olympia;84;86;170;;;;;
2009.12.25;00:00;23.59;Olympia;56;55;111;;;;;
2009.12.26;00:00;23.59;Olympia;151;134;285;;;;;
2009.12.27;00:00;23.59;Olympia;128;131;259;;;;;
2009.12.28;00:00;23.59;Olympia;185;202;387;;;;;
2009.12.29;00:00;23.59;Olympia;144;165;309;;;;;
2009.12.30;00:00;23.59;Olympia;112;122;234;;;;;
2009.12.31;00:00;23.59;Olympia;156;135;291;;;;;
2009.12.01;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.02;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.03;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.04;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.05;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.06;00:00;23.59;Hirsch;0;0;0;;;;;
2009.12.07;00:00;23.59;Hirsch;9;5;14;;;;;
2009.12.08;00:00;23.59;Hirsch;13;13;26;;;;;
2009.12.09;00:00;23.59;Hirsch;42;41;83;;;;;
2009.12.10;00:00;23.59;Hirsch;19;18;37;;;;;
2009.12.11;00:00;23.59;Hirsch;13;19;32;;;;;
2009.12.12;00:00;23.59;Hirsch;8;10;18;;;;;
2009.12.13;00:00;23.59;Hirsch;12;23;35;;;;;
2009.12.14;00:00;23.59;Hirsch;15;27;42;;;;;
2009.12.15;00:00;23.59;Hirsch;28;37;65;;;;;
2009.12.16;00:00;23.59;Hirsch;21;26;47;;;;;
2009.12.17;00:00;23.59;Hirsch;19;21;40;;;;;
2009.12.18;00:00;23.59;Hirsch;9;12;21;;;;;
2009.12.19;00:00;23.59;Hirsch;6;4;10;;;;;
2009.12.20;00:00;23.59;Hirsch;2;6;8;;;;;
2009.12.21;00:00;23.59;Hirsch;3;11;14;;;;;
2009.12.22;00:00;23.59;Hirsch;12;16;28;;;;;
2009.12.23;00:00;23.59;Hirsch;12;24;36;;;;;
2009.12.24;00:00;23.59;Hirsch;11;11;22;;;;;
2009.12.25;00:00;23.59;Hirsch;12;16;28;;;;;
2009.12.26;00:00;23.59;Hirsch;21;27;48;;;;;
2009.12.27;00:00;23.59;Hirsch;7;14;21;;;;;
2009.12.28;00:00;23.59;Hirsch;13;14;27;;;;;
2009.12.29;00:00;23.59;Hirsch;13;14;27;;;;;
2009.12.30;00:00;23.59;Hirsch;18;17;35;;;;;
2009.12.31;00:00;23.59;Hirsch;17;17;34;;;;;
