datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2009.11.01;00:00;23.59;Arnulf;359;38;397;;;;;
2009.11.02;00:00;23.59;Arnulf;322;48;370;;;;;
2009.11.03;00:00;23.59;Arnulf;530;73;603;;;;;
2009.11.04;00:00;23.59;Arnulf;480;73;553;;;;;
2009.11.05;00:00;23.59;Arnulf;707;75;782;;;;;
2009.11.06;00:00;23.59;Arnulf;634;73;707;;;;;
2009.11.07;00:00;23.59;Arnulf;406;43;449;;;;;
2009.11.08;00:00;23.59;Arnulf;190;25;215;;;;;
2009.11.09;00:00;23.59;Arnulf;507;68;575;;;;;
2009.11.10;00:00;23.59;Arnulf;572;68;640;;;;;
2009.11.11;00:00;23.59;Arnulf;603;81;684;;;;;
2009.11.12;00:00;23.59;Arnulf;590;78;668;;;;;
2009.11.13;00:00;23.59;Arnulf;550;63;613;;;;;
2009.11.14;00:00;23.59;Arnulf;422;37;459;;;;;
2009.11.15;00:00;23.59;Arnulf;231;34;265;;;;;
2009.11.16;00:00;23.59;Arnulf;408;64;472;;;;;
2009.11.17;00:00;23.59;Arnulf;630;59;689;;;;;
2009.11.18;00:00;23.59;Arnulf;685;68;753;;;;;
2009.11.19;00:00;23.59;Arnulf;746;78;824;;;;;
2009.11.20;00:00;23.59;Arnulf;744;91;835;;;;;
2009.11.21;00:00;23.59;Arnulf;537;51;588;;;;;
2009.11.22;00:00;23.59;Arnulf;332;42;374;;;;;
2009.11.23;00:00;23.59;Arnulf;641;70;711;;;;;
2009.11.24;00:00;23.59;Arnulf;528;61;589;;;;;
2009.11.25;00:00;23.59;Arnulf;675;74;749;;;;;
2009.11.26;00:00;23.59;Arnulf;660;89;749;;;;;
2009.11.27;00:00;23.59;Arnulf;597;80;677;;;;;
2009.11.28;00:00;23.59;Arnulf;387;55;442;;;;;
2009.11.29;00:00;23.59;Arnulf;340;41;381;;;;;
2009.11.30;00:00;23.59;Arnulf;600;69;669;;;;;
2009.11.01;00:00;23.59;Kreuther;165;130;295;;;;;
2009.11.02;00:00;23.59;Kreuther;135;93;228;;;;;
2009.11.03;00:00;23.59;Kreuther;203;124;327;;;;;
