datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.02.01;00:00;23.59;Arnulf;743;55;798;8,0;14,2;0,0;91;0,9
2016.02.02;00:00;23.59;Arnulf;979;61;1040;7,7;12,5;0,3;74;5,0
2016.02.03;00:00;23.59;Arnulf;455;42;497;0,7;9,9;9,3;93;0,0
2016.02.04;00:00;23.59;Arnulf;565;51;616;0,9;3,8;6,9;96;0,3
2016.02.05;00:00;23.59;Arnulf;570;46;616;2,1;7,6;0,3;81;0,8
2016.02.06;00:00;23.59;Arnulf;490;21;511;0,1;15,4;0,0;18;8,5
2016.02.07;00:00;23.59;Arnulf;307;22;329;3,3;14,9;0,2;66;1,0
2016.02.08;00:00;23.59;Arnulf;770;54;824;3,3;13,7;2,5;74;3,3
2016.02.09;00:00;23.59;Arnulf;662;53;715;5,5;11,9;0,3;91;0,6
2016.02.10;00:00;23.59;Arnulf;587;50;637;1,2;5,5;0,6;96;0,4
2016.02.11;00:00;23.59;Arnulf;662;59;721;-0,8;6,9;0,0;70;2,9
2016.02.12;00:00;23.59;Arnulf;673;48;721;-1,4;7,1;0,9;80;6,2
2016.02.13;00:00;23.59;Arnulf;349;19;368;2,2;8,0;1,9;94;0,4
2016.02.14;00:00;23.59;Arnulf;291;15;306;2,1;10,0;3,3;79;1,0
2016.02.15;00:00;23.59;Arnulf;851;62;913;2,1;7,0;0,0;93;1,7
2016.02.16;00:00;23.59;Arnulf;769;64;833;1,2;3,2;0,0;100;0,1
2016.02.17;00:00;23.59;Arnulf;679;55;734;0,6;3,0;0,4;99;0,0
2016.02.18;00:00;23.59;Arnulf;786;66;852;-0,4;5,0;0,0;89;0,0
2016.02.19;00:00;23.59;Arnulf;702;43;745;1,0;4,4;0,0;100;0,0
2016.02.20;00:00;23.59;Arnulf;216;16;232;0,4;8,9;9,6;80;0,8
2016.02.21;00:00;23.59;Arnulf;267;24;291;6,4;14,6;0,0;75;0,9
2016.02.22;00:00;23.59;Arnulf;1099;83;1182;9,0;18,1;0,0;40;7,0
2016.02.23;00:00;23.59;Arnulf;675;47;722;0,7;11,3;4,3;94;0,1
2016.02.24;00:00;23.59;Arnulf;762;65;827;0,8;5,7;5,9;81;2,6
2016.02.25;00:00;23.59;Arnulf;428;33;461;-0,3;1,7;4,4;96;0,0
2016.02.26;00:00;23.59;Arnulf;743;48;791;-1,7;4,4;0,0;41;9,5
