datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.06.01;00:00;23.59;Arnulf;1055;61;1116;12,5;19,6;0,2;98;1,3
2016.06.02;00:00;23.59;Arnulf;966;77;1043;13,2;17,0;2,9;96;0,0
2016.06.03;00:00;23.59;Arnulf;1152;81;1233;12,6;20,5;11,2;88;5,3
2016.06.04;00:00;23.59;Arnulf;689;49;738;12,8;21,0;6,5;98;2,3
2016.06.05;00:00;23.59;Arnulf;457;24;481;12,8;21,2;5,2;84;1,8
2016.06.06;00:00;23.59;Arnulf;1910;98;2008;11,7;25,7;0,0;14;13,9
2016.06.07;00:00;23.59;Arnulf;2285;112;2397;12,6;26,2;0,0;1;14,2
2016.06.08;00:00;23.59;Arnulf;1205;81;1286;13,5;20,0;6,3;88;0,2
2016.06.09;00:00;23.59;Arnulf;1047;61;1108;11,8;17,6;10,7;75;2,6
2016.06.10;00:00;23.59;Arnulf;1906;81;1987;10,6;22,4;0,0;20;12,5
2016.06.11;00:00;23.59;Arnulf;449;26;475;13,2;18,0;8,1;96;0,5
2016.06.12;00:00;23.59;Arnulf;542;30;572;12,7;21,1;0,2;90;3,2
2016.06.13;00:00;23.59;Arnulf;1292;68;1360;12,7;20,8;2,2;91;2,6
2016.06.14;00:00;23.59;Arnulf;1330;82;1412;11,7;20,3;7,4;89;2,9
2016.06.15;00:00;23.59;Arnulf;1510;82;1592;12,0;21,1;1,3;79;5,3
2016.06.16;00:00;23.59;Arnulf;1394;68;1462;12,2;24,0;9,4;86;5,1
2016.06.17;00:00;23.59;Arnulf;1147;54;1201;9,8;20,9;0,1;50;7,3
2016.06.18;00:00;23.59;Arnulf;912;44;956;12,1;21,3;3,4;75;6,1
2016.06.19;00:00;23.59;Arnulf;283;26;309;12,2;16,3;4,8;96;0,2
2016.06.20;00:00;23.59;Arnulf;1716;72;1788;11,7;22,3;0,0;65;8,3
2016.06.21;00:00;23.59;Arnulf;1776;78;1854;15,0;22,6;0,0;91;1,7
2016.06.22;00:00;23.59;Arnulf;2195;107;2302;16,6;27,8;0,0;41;11,6
2016.06.23;00:00;23.59;Arnulf;2371;94;2465;16,0;31,1;0,0;0;15,4
2016.06.24;00:00;23.59;Arnulf;2023;88;2111;15,5;31,9;0,0;6;15,2
2016.06.25;00:00;23.59;Arnulf;1011;30;1041;16,9;29,1;5,9;59;10,0
2016.06.26;00:00;23.59;Arnulf;551;29;580;13,3;17,5;5,4;98;0,0
2016.06.27;00:00;23.59;Arnulf;1766;83;1849;13,1;22,2;0,0;71;7,6
2016.06.28;00:00;23.59;Arnulf;2139;91;2230;15,7;25,5;0,0;68;9,6
2016.06.29;00:00;23.59;Arnulf;2022;87;2109;17,9;25,5;4,8;59;4,4
2016.06.30;00:00;23.59;Arnulf;1331;71;1402;16,5;24,1;8,0;78;1,9
2016.06.01;00:00;23.59;Kreuther;96;150;246;12,5;19,6;0,2;98;1,3
2016.06.02;00:00;23.59;Kreuther;99;121;220;13,2;17,0;2,9;96;0,0
2016.06.03;00:00;23.59;Kreuther;97;134;231;12,6;20,5;11,2;88;5,3
2016.06.04;00:00;23.59;Kreuther;62;95;157;12,8;21,0;6,5;98;2,3
2016.06.05;00:00;23.59;Kreuther;33;58;91;12,8;21,2;5,2;84;1,8
2016.06.06;00:00;23.59;Kreuther;172;233;405;11,7;25,7;0,0;14;13,9
2016.06.07;00:00;23.59;Kreuther;189;260;449;12,6;26,2;0,0;1;14,2
