datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.08.01;00:00;23.59;Arnulf;1940;117;2057;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Arnulf;1731;105;1836;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Arnulf;2112;94;2206;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Arnulf;2272;110;2382;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Arnulf;446;35;481;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Arnulf;1039;26;1065;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Arnulf;796;35;831;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Arnulf;2073;96;2169;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Arnulf;753;55;808;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Arnulf;986;60;1046;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Arnulf;1536;84;1620;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Arnulf;708;71;779;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Arnulf;1299;69;1368;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Arnulf;1001;63;1064;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Arnulf;999;50;1049;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Arnulf;1842;102;1944;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Arnulf;1827;92;1919;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Arnulf;1348;85;1433;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Arnulf;1210;64;1274;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Arnulf;862;39;901;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Arnulf;628;46;674;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Arnulf;1554;90;1644;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Arnulf;1857;83;1940;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Arnulf;1850;89;1939;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Arnulf;1942;100;2042;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Arnulf;1652;93;1745;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Arnulf;1096;52;1148;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Arnulf;991;67;1058;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Arnulf;962;62;1024;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Arnulf;1703;94;1797;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Arnulf;1955;102;2057;13,5;25,6;1,1;3;12,4
2016.08.01;00:00;23.59;Kreuther;158;233;391;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Kreuther;146;221;367;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Kreuther;175;264;439;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Kreuther;181;249;430;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Kreuther;28;37;65;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Kreuther;60;138;198;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Kreuther;52;118;170;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Kreuther;167;237;404;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Kreuther;63;92;155;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Kreuther;76;119;195;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Kreuther;100;149;249;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Kreuther;55;71;126;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Kreuther;86;166;252;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Kreuther;96;166;262;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Kreuther;114;182;296;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Kreuther;155;201;356;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Kreuther;139;219;358;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Kreuther;93;123;216;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Kreuther;84;154;238;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Kreuther;76;112;188;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Kreuther;46;101;147;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Kreuther;122;175;297;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Kreuther;161;224;385;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Kreuther;166;249;415;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Kreuther;159;217;376;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Kreuther;156;222;378;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Kreuther;110;164;274;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Kreuther;94;167;261;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Kreuther;70;112;182;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Kreuther;133;197;330;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Kreuther;177;202;379;13,5;25,6;1,1;3;12,4
2016.08.01;00:00;23.59;Olympia;1063;1063;2126;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Olympia;866;866;1732;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Olympia;1272;1272;2544;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Olympia;1491;1491;2982;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Olympia;170;170;340;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Olympia;1122;1122;2244;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Olympia;1338;1338;2676;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Olympia;1175;1175;2350;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Olympia;332;332;664;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Olympia;408;408;816;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Olympia;878;878;1756;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Olympia;341;341;682;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Olympia;1012;1012;2024;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Olympia;937;937;1874;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Olympia;1098;1098;2196;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Olympia;1085;1085;2170;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Olympia;974;974;1948;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Olympia;754;754;1508;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Olympia;732;732;1464;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Olympia;513;513;1026;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Olympia;804;804;1608;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Olympia;818;818;1636;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Olympia;964;964;1928;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Olympia;990;990;1980;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Olympia;941;941;1882;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Olympia;740;740;1480;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Olympia;541;541;1082;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Olympia;791;791;1582;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Olympia;430;430;860;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Olympia;750;750;1500;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Olympia;826;826;1652;13,5;25,6;1,1;3;12,4
2016.08.01;00:00;23.59;Hirsch;902;858;1760;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Hirsch;735;752;1487;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Hirsch;854;863;1717;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Hirsch;864;862;1726;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Hirsch;158;138;296;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Hirsch;331;311;642;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Hirsch;323;273;596;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Hirsch;911;925;1836;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Hirsch;270;291;561;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Hirsch;447;471;918;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Hirsch;701;706;1407;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Hirsch;247;282;529;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Hirsch;495;470;965;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Hirsch;412;429;841;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Hirsch;494;490;984;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Hirsch;814;832;1646;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Hirsch;816;889;1705;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Hirsch;598;623;1221;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Hirsch;517;532;1049;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Hirsch;309;323;632;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Hirsch;281;279;560;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Hirsch;772;783;1555;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Hirsch;851;939;1790;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Hirsch;813;837;1650;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Hirsch;765;795;1560;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Hirsch;698;718;1416;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Hirsch;357;361;718;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Hirsch;383;427;810;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Hirsch;451;454;905;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Hirsch;811;819;1630;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Hirsch;819;839;1658;13,5;25,6;1,1;3;12,4
2016.08.01;00:00;23.59;Margareten;1965;2140;4105;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Margareten;1617;1924;3541;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Margareten;2168;2279;4447;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Margareten;2156;2315;4471;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Margareten;439;505;944;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Margareten;1292;1426;2718;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Margareten;968;1021;1989;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Margareten;2114;2201;4315;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Margareten;661;838;1499;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Margareten;940;1070;2010;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Margareten;1417;1599;3016;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Margareten;683;813;1496;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Margareten;1285;1369;2654;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Margareten;1122;1004;2126;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Margareten;1179;1165;2344;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Margareten;1932;1980;3912;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Margareten;1794;1947;3741;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Margareten;1257;1317;2574;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Margareten;1188;1255;2443;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Margareten;1020;980;2000;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Margareten;607;733;1340;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Margareten;1589;1688;3277;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Margareten;1910;1947;3857;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Margareten;1967;2005;3972;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Margareten;1984;1950;3934;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Margareten;1814;1756;3570;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Margareten;1445;1335;2780;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Margareten;1223;1064;2287;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Margareten;1098;1116;2214;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Margareten;1828;1868;3696;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Margareten;2075;1966;4041;13,5;25,6;1,1;3;12,4
2016.08.01;00:00;23.59;Erhardt;3101;3067;6168;14,2;23,5;0,0;48;9,2
2016.08.02;00:00;23.59;Erhardt;2841;2981;5822;14,8;23,7;0,5;83;1,1
2016.08.03;00:00;23.59;Erhardt;3775;3796;7571;15,7;28,7;0,0;58;10,7
2016.08.04;00:00;23.59;Erhardt;4441;4141;8582;15,5;31,1;19,7;28;10,9
2016.08.05;00:00;23.59;Erhardt;623;613;1236;12,5;15,6;20,4;98;0,0
2016.08.06;00:00;23.59;Erhardt;2399;2339;4738;12,5;21,8;0,6;81;5,7
2016.08.07;00:00;23.59;Erhardt;2246;2143;4389;12,0;24,9;0,0;13;11,3
2016.08.08;00:00;23.59;Erhardt;3722;3549;7271;13,2;28,3;6,7;13;13,2
2016.08.09;00:00;23.59;Erhardt;1036;1142;2178;12,9;18,9;5,0;98;0,0
2016.08.10;00:00;23.59;Erhardt;1505;1525;3030;10,8;15,7;7,1;96;0,5
2016.08.11;00:00;23.59;Erhardt;2236;2354;4590;10,0;18,7;2,5;75;7,0
2016.08.12;00:00;23.59;Erhardt;1020;1048;2068;11,5;16,7;2,6;99;0,0
2016.08.13;00:00;23.59;Erhardt;2656;2598;5254;12,5;26,7;0,0;6;13,7
2016.08.14;00:00;23.59;Erhardt;2638;2331;4969;15,1;28,1;0,0;11;11,2
2016.08.15;00:00;23.59;Erhardt;2838;2592;5430;15,6;26,7;0,0;36;9,4
2016.08.16;00:00;23.59;Erhardt;2998;3041;6039;14,1;27,7;0,0;21;11,6
2016.08.17;00:00;23.59;Erhardt;3043;3044;6087;14,7;24,7;0,1;63;8,1
2016.08.18;00:00;23.59;Erhardt;1927;2013;3940;15,7;23,8;8,4;81;2,9
2016.08.19;00:00;23.59;Erhardt;1861;1816;3677;14,4;24,7;1,2;75;5,4
2016.08.20;00:00;23.59;Erhardt;1553;1592;3145;16,1;27,4;9,0;84;4,8
2016.08.21;00:00;23.59;Erhardt;1258;1231;2489;13,7;21,3;0,1;79;3,3
2016.08.22;00:00;23.59;Erhardt;2480;2577;5057;13,3;22,2;0,0;64;8,8
2016.08.23;00:00;23.59;Erhardt;3423;3405;6828;11,9;26,0;0,0;4;13,3
2016.08.24;00:00;23.59;Erhardt;3631;3479;7110;14,1;27,1;0,0;0;13,4
2016.08.25;00:00;23.59;Erhardt;3598;3473;7071;14,3;28,2;0,0;1;13,3
2016.08.26;00:00;23.59;Erhardt;3300;3139;6439;13,6;31,4;0,0;0;13,1
2016.08.27;00:00;23.59;Erhardt;2934;2727;5661;16,4;31,1;0,0;1;13,0
2016.08.28;00:00;23.59;Erhardt;2759;2663;5422;17,0;31,8;0,0;16;10,5
2016.08.29;00:00;23.59;Erhardt;1415;1473;2888;17,4;23,1;20,4;89;2,1
2016.08.30;00:00;23.59;Erhardt;2599;2675;5274;14,9;24,4;0,0;43;6,7
2016.08.31;00:00;23.59;Erhardt;3275;3284;6559;13,5;25,6;1,1;3;12,4
