datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.11.01;00:00;23.59;Arnulf;473;22;495;0,5;10,0;0,0;15;8,8
2016.11.02;00:00;23.59;Arnulf;701;64;765;4,4;10,5;4,7;86;0,0
2016.11.03;00:00;23.59;Arnulf;965;65;1030;0,2;8,8;0,0;51;2,3
2016.11.04;00:00;23.59;Arnulf;931;58;989;-1,5;12,0;0,0;44;8,1
2016.11.05;00:00;23.59;Arnulf;448;13;461;6,8;14,9;9,8;93;0,9
2016.11.06;00:00;23.59;Arnulf;107;11;118;1,6;6,9;13,3;95;0,0
2016.11.07;00:00;23.59;Arnulf;759;61;820;-0,5;5,0;1,6;84;1,6
2016.11.08;00:00;23.59;Arnulf;960;74;1034;0,1;5,1;1,5;85;3,6
2016.11.09;00:00;23.59;Arnulf;864;55;919;0,5;6,6;2,8;93;2,9
2016.11.10;00:00;23.59;Arnulf;755;62;817;4,0;7,7;8,9;93;0,6
2016.11.11;00:00;23.59;Arnulf;575;52;627;1,3;6,1;4,6;96;0,0
2016.11.12;00:00;23.59;Arnulf;310;15;325;-2,0;2,8;0,0;80;0,2
2016.11.13;00:00;23.59;Arnulf;284;14;298;-2,0;2,6;0,0;81;0,2
2016.11.14;00:00;23.59;Arnulf;879;66;945;-2,9;1,7;0,0;95;1,7
2016.11.15;00:00;23.59;Arnulf;899;69;968;-1,4;6,3;4,5;98;0,1
2016.11.16;00:00;23.59;Arnulf;554;57;611;5,6;10,0;8,8;98;0,0
2016.11.17;00:00;23.59;Arnulf;783;59;842;6,4;11,2;0,7;70;0,8
2016.11.18;00:00;23.59;Arnulf;890;66;956;6,8;14,8;2,2;76;2,9
2016.11.19;00:00;23.59;Arnulf;217;17;234;3,3;8,0;5,6;86;0,0
2016.11.20;00:00;23.59;Arnulf;394;31;425;2,4;12,6;0,0;31;3,7
2016.11.21;00:00;23.59;Arnulf;1110;83;1193;3,6;18,9;0,0;50;3,8
2016.11.22;00:00;23.59;Arnulf;1160;74;1234;4,9;15,7;0,0;79;1,0
2016.11.23;00:00;23.59;Arnulf;1149;72;1221;2,3;13,1;0,0;49;4,2
2016.11.24;00:00;23.59;Arnulf;1102;81;1183;4,5;6,2;0,0;99;0,0
2016.11.25;00:00;23.59;Arnulf;922;71;993;4,3;7,2;0,0;100;0,0
2016.11.26;00:00;23.59;Arnulf;431;32;463;5,1;6,5;0,3;99;0,0
2016.11.27;00:00;23.59;Arnulf;359;28;387;2,2;6,6;0,1;99;0,0
2016.11.28;00:00;23.59;Arnulf;931;62;993;-3,5;2,4;0,0;20;6,5
2016.11.29;00:00;23.59;Arnulf;945;73;1018;-4,7;1,3;0,0;0;8,2
