datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.05.01;00:00;23.59;Arnulf;329;31;360;8,1;12,7;4,5;96;0,0
2016.05.02;00:00;23.59;Arnulf;1331;74;1405;5,2;16,8;0,0;38;7,7
2016.05.03;00:00;23.59;Arnulf;1146;75;1221;7,1;17,5;4,9;71;4,8
2016.05.04;00:00;23.59;Arnulf;1424;82;1506;5,6;14,0;0,0;60;7,5
2016.05.05;00:00;23.59;Arnulf;1041;43;1084;3,0;16,5;0,0;20;12,5
2016.05.06;00:00;23.59;Arnulf;1640;64;1704;5,4;22,6;0,0;0;14,0
2016.05.07;00:00;23.59;Arnulf;1198;43;1241;7,5;23,7;0,0;0;14,2
2016.05.08;00:00;23.59;Arnulf;1036;37;1073;8,4;23,2;0,0;0;14,1
2016.05.09;00:00;23.59;Arnulf;1887;83;1970;8,5;24,3;0,0;25;13,0
2016.05.10;00:00;23.59;Arnulf;1649;74;1723;10,9;19,7;0,3;66;1,5
2016.05.11;00:00;23.59;Arnulf;1631;64;1695;10,5;22,1;0,0;60;5,0
2016.05.12;00:00;23.59;Arnulf;1026;72;1098;10,1;15,2;4,4;84;0,7
2016.05.13;00:00;23.59;Arnulf;644;53;697;9,3;15,2;20,2;96;0,2
2016.05.14;00:00;23.59;Arnulf;386;12;398;6,5;16,6;6,7;89;2,7
2016.05.15;00:00;23.59;Arnulf;353;20;373;5,8;10,9;0,0;91;2,7
2016.05.16;00:00;23.59;Arnulf;229;31;260;5,6;10,3;6,1;94;0,4
2016.05.17;00:00;23.59;Arnulf;999;70;1069;5,4;13,7;0,5;73;4,0
2016.05.18;00:00;23.59;Arnulf;1544;64;1608;6,6;19,9;1,7;43;12,1
2016.05.19;00:00;23.59;Arnulf;607;47;654;9,1;12,6;6,1;98;0,0
2016.05.20;00:00;23.59;Arnulf;1246;71;1317;9,1;18,6;0,0;66;4,6
2016.05.21;00:00;23.59;Arnulf;1202;43;1245;8,4;23,8;0,0;24;12,9
2016.05.22;00:00;23.59;Arnulf;1274;51;1325;9,7;28,7;0,0;20;12,7
2016.05.23;00:00;23.59;Arnulf;835;69;904;7,0;15,6;30,4;98;0,4
2016.05.24;00:00;23.59;Arnulf;449;30;479;7,0;10,9;6,9;99;0,0
2016.05.25;00:00;23.59;Arnulf;1312;72;1384;8,8;18,6;0,0;83;4,3
2016.05.26;00:00;23.59;Arnulf;1169;36;1205;11,6;24,2;0,0;51;8,9
2016.05.27;00:00;23.59;Arnulf;1512;52;1564;13,7;25,9;2,0;54;9,2
2016.05.28;00:00;23.59;Arnulf;994;40;1034;13,8;24,9;0,0;60;7,3
2016.05.29;00:00;23.59;Arnulf;802;30;832;13,5;25,4;14,1;79;5,8
2016.05.30;00:00;23.59;Arnulf;984;60;1044;13,0;21,0;3,6;94;3,8
2016.05.31;00:00;23.59;Arnulf;1187;70;1257;11,8;17,6;7,0;90;0,8
2016.05.01;00:00;23.59;Kreuther;28;59;87;8,1;12,7;4,5;96;0,0
2016.05.02;00:00;23.59;Kreuther;117;173;290;5,2;16,8;0,0;38;7,7
2016.05.03;00:00;23.59;Kreuther;106;157;263;7,1;17,5;4,9;71;4,8
2016.05.04;00:00;23.59;Kreuther;129;178;307;5,6;14,0;0,0;60;7,5
2016.05.05;00:00;23.59;Kreuther;105;238;343;3,0;16,5;0,0;20;12,5
2016.05.06;00:00;23.59;Kreuther;146;238;384;5,4;22,6;0,0;0;14,0
2016.05.07;00:00;23.59;Kreuther;96;206;302;7,5;23,7;0,0;0;14,2
2016.05.08;00:00;23.59;Kreuther;84;202;286;8,4;23,2;0,0;0;14,1
2016.05.09;00:00;23.59;Kreuther;162;257;419;8,5;24,3;0,0;25;13,0
