datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.12.01;00:00;23.59;Arnulf;888;73;961;0,2;6,4;0,1;78;0,3
2016.12.02;00:00;23.59;Arnulf;804;55;859;0,1;5,6;0,1;94;0,5
2016.12.03;00:00;23.59;Arnulf;387;22;409;-3,6;2,2;0,0;50;4,8
2016.12.04;00:00;23.59;Arnulf;221;23;244;-2,7;-0,7;0,0;98;0,0
2016.12.05;00:00;23.59;Arnulf;923;62;985;-3,1;2,4;0,0;66;6,1
2016.12.06;00:00;23.59;Arnulf;893;56;949;-4,6;6,1;0,0;30;7,8
2016.12.07;00:00;23.59;Arnulf;899;68;967;-5,0;2,1;0,0;79;6,8
2016.12.08;00:00;23.59;Arnulf;936;78;1014;-3,5;12,0;0,0;36;7,6
2016.12.09;00:00;23.59;Arnulf;899;54;953;-1,7;10,8;0,0;20;5,1
2016.12.10;00:00;23.59;Arnulf;494;25;519;-0,7;11,4;0,0;1;7,7
2016.12.11;00:00;23.59;Arnulf;239;16;255;-1,2;7,9;0,4;61;0,9
2016.12.12;00:00;23.59;Arnulf;853;69;922;-1,1;5,8;0,4;78;0,5
2016.12.13;00:00;23.59;Arnulf;997;63;1060;-2,6;8,2;0,3;40;6,8
2016.12.14;00:00;23.59;Arnulf;931;66;997;1,3;9,7;0,0;84;3,9
2016.12.15;00:00;23.59;Arnulf;962;69;1031;0,1;5,7;0,0;83;0,0
2016.12.16;00:00;23.59;Arnulf;865;61;926;-1,0;1,3;0,0;100;0,0
2016.12.17;00:00;23.59;Arnulf;420;28;448;-2,8;2,3;0,0;85;4,6
2016.12.18;00:00;23.59;Arnulf;211;22;233;-0,5;3,5;1,1;98;0,0
2016.12.19;00:00;23.59;Arnulf;830;60;890;-0,9;1,4;0,0;100;0,0
2016.12.20;00:00;23.59;Arnulf;925;70;995;-2,2;-0,6;0,0;99;0,0
2016.12.21;00:00;23.59;Arnulf;840;68;908;-2,0;-0,3;0,0;98;0,0
2016.12.22;00:00;23.59;Arnulf;826;53;879;-3,1;5,1;0,0;66;6,9
2016.12.23;00:00;23.59;Arnulf;470;42;512;-3,0;4,9;1,3;94;0,0
2016.12.24;00:00;23.59;Arnulf;155;21;176;2,8;8,2;0,1;98;0,0
2016.12.25;00:00;23.59;Arnulf;120;6;126;5,6;10,4;0,0;91;0,1
2016.12.26;00:00;23.59;Arnulf;161;19;180;3,4;13,0;0,9;85;2,4
2016.12.27;00:00;23.59;Arnulf;410;46;456;0,8;4,2;0,0;73;1,5
2016.12.28;00:00;23.59;Arnulf;464;43;507;-1,4;5,0;0,0;80;1,8
2016.12.29;00:00;23.59;Arnulf;488;31;519;-2,4;5,8;0,0;19;6,7
2016.12.30;00:00;23.59;Arnulf;428;33;461;-5,3;-1,1;0,0;41;5,6
2016.12.31;00:00;23.59;Arnulf;171;19;190;-6,2;2,1;0,0;63;6,9
2016.12.01;00:00;23.59;Kreuther;82;114;196;0,2;6,4;0,1;78;0,3
2016.12.02;00:00;23.59;Kreuther;74;102;176;0,1;5,6;0,1;94;0,5
2016.12.03;00:00;23.59;Kreuther;35;48;83;-3,6;2,2;0,0;50;4,8
2016.12.04;00:00;23.59;Kreuther;11;19;30;-2,7;-0,7;0,0;98;0,0
2016.12.05;00:00;23.59;Kreuther;84;127;211;-3,1;2,4;0,0;66;6,1
2016.12.06;00:00;23.59;Kreuther;94;121;215;-4,6;6,1;0,0;30;7,8
2016.12.07;00:00;23.59;Kreuther;87;112;199;-5,0;2,1;0,0;79;6,8
2016.12.08;00:00;23.59;Kreuther;78;114;192;-3,5;12,0;0,0;36;7,6
2016.12.09;00:00;23.59;Kreuther;96;109;205;-1,7;10,8;0,0;20;5,1
2016.12.10;00:00;23.59;Kreuther;51;70;121;-0,7;11,4;0,0;1;7,7
2016.12.11;00:00;23.59;Kreuther;23;30;53;-1,2;7,9;0,4;61;0,9
2016.12.12;00:00;23.59;Kreuther;83;96;179;-1,1;5,8;0,4;78;0,5
2016.12.13;00:00;23.59;Kreuther;86;102;188;-2,6;8,2;0,3;40;6,8
2016.12.14;00:00;23.59;Kreuther;96;132;228;1,3;9,7;0,0;84;3,9
