datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2016.10.01;00:00;23.59;Arnulf;971;74;1045;9,7;22,9;0,6;53;7,3
2016.10.02;00:00;23.59;Arnulf;281;42;323;9,8;14,1;3,1;90;0,0
2016.10.03;00:00;23.59;Arnulf;488;38;526;8,9;14,9;0,9;90;1,9
2016.10.04;00:00;23.59;Arnulf;990;82;1072;6,8;10,5;3,7;90;0,0
2016.10.05;00:00;23.59;Arnulf;1323;85;1408;4,2;11,4;1,7;60;8,4
2016.10.06;00:00;23.59;Arnulf;813;61;874;5,2;9,0;2,1;98;0,0
2016.10.07;00:00;23.59;Arnulf;837;66;903;7,3;10,4;1,2;98;0,0
2016.10.08;00:00;23.59;Arnulf;473;32;505;6,1;9,8;0,7;96;0,0
2016.10.09;00:00;23.59;Arnulf;496;26;522;2,7;12,1;0,0;53;8,0
2016.10.10;00:00;23.59;Arnulf;1168;87;1255;2,3;11,0;0,6;79;2,0
2016.10.11;00:00;23.59;Arnulf;1129;78;1207;4,1;9,9;0,3;95;1,0
2016.10.12;00:00;23.59;Arnulf;1160;86;1246;3,2;10,2;0,0;65;2,9
2016.10.13;00:00;23.59;Arnulf;1229;85;1314;1,9;10,7;0,0;69;4,6
2016.10.14;00:00;23.59;Arnulf;1159;90;1249;5,2;17,8;0,0;85;0,2
2016.10.15;00:00;23.59;Arnulf;791;29;820;10,2;18,6;0,0;81;6,0
2016.10.16;00:00;23.59;Arnulf;845;40;885;7,8;19,4;0,0;23;8,8
2016.10.17;00:00;23.59;Arnulf;1345;69;1414;7,2;15,8;9,8;93;1,2
2016.10.18;00:00;23.59;Arnulf;647;50;697;9,8;12,7;8,3;98;0,1
2016.10.19;00:00;23.59;Arnulf;991;70;1061;7,2;10,8;1,7;96;0,2
2016.10.20;00:00;23.59;Arnulf;1130;75;1205;6,3;12,1;1,5;68;2,9
2016.10.21;00:00;23.59;Arnulf;777;62;839;5,7;7,4;0,5;84;0,0
2016.10.22;00:00;23.59;Arnulf;621;30;651;3,3;11,6;0,0;54;5,8
2016.10.23;00:00;23.59;Arnulf;582;33;615;2,4;14,6;0,5;83;3,8
2016.10.24;00:00;23.59;Arnulf;1288;67;1355;8,9;20,2;1,7;54;3,7
2016.10.25;00:00;23.59;Arnulf;780;47;827;8,7;15,3;5,8;91;0,0
2016.10.26;00:00;23.59;Arnulf;1148;65;1213;7,0;13,0;0,0;94;0,2
2016.10.27;00:00;23.59;Arnulf;1193;83;1276;3,7;12,1;0,0;48;2,8
2016.10.28;00:00;23.59;Arnulf;1153;82;1235;2,3;13,1;0,0;36;7,9
2016.10.29;00:00;23.59;Arnulf;443;29;472;5,2;10,4;0,5;73;0,0
2016.10.30;00:00;23.59;Arnulf;468;32;500;3,2;12,3;0,0;56;6,0
2016.10.31;00:00;23.59;Arnulf;1002;74;1076;2,8;12,3;0,0;15;9,3
2016.10.01;00:00;23.59;Kreuther;65;118;183;9,7;22,9;0,6;53;7,3
2016.10.02;00:00;23.59;Kreuther;18;23;41;9,8;14,1;3,1;90;0,0
2016.10.03;00:00;23.59;Kreuther;30;42;72;8,9;14,9;0,9;90;1,9
2016.10.04;00:00;23.59;Kreuther;83;90;173;6,8;10,5;3,7;90;0,0
2016.10.05;00:00;23.59;Kreuther;138;168;306;4,2;11,4;1,7;60;8,4
2016.10.06;00:00;23.59;Kreuther;65;82;147;5,2;9,0;2,1;98;0,0
2016.10.07;00:00;23.59;Kreuther;71;97;168;7,3;10,4;1,2;98;0,0
2016.10.08;00:00;23.59;Kreuther;33;34;67;6,1;9,8;0,7;96;0,0
2016.10.09;00:00;23.59;Kreuther;44;65;109;2,7;12,1;0,0;53;8,0
2016.10.10;00:00;23.59;Kreuther;102;139;241;2,3;11,0;0,6;79;2,0
2016.10.11;00:00;23.59;Kreuther;109;132;241;4,1;9,9;0,3;95;1,0
2016.10.12;00:00;23.59;Kreuther;104;148;252;3,2;10,2;0,0;65;2,9
2016.10.13;00:00;23.59;Kreuther;115;154;269;1,9;10,7;0,0;69;4,6
2016.10.14;00:00;23.59;Kreuther;94;122;216;5,2;17,8;0,0;85;0,2
2016.10.15;00:00;23.59;Kreuther;70;102;172;10,2;18,6;0,0;81;6,0
2016.10.16;00:00;23.59;Kreuther;98;160;258;7,8;19,4;0,0;23;8,8
2016.10.17;00:00;23.59;Kreuther;136;183;319;7,2;15,8;9,8;93;1,2
2016.10.18;00:00;23.59;Kreuther;60;79;139;9,8;12,7;8,3;98;0,1
2016.10.19;00:00;23.59;Kreuther;100;117;217;7,2;10,8;1,7;96;0,2
2016.10.20;00:00;23.59;Kreuther;118;148;266;6,3;12,1;1,5;68;2,9
2016.10.21;00:00;23.59;Kreuther;76;91;167;5,7;7,4;0,5;84;0,0
2016.10.22;00:00;23.59;Kreuther;65;102;167;3,3;11,6;0,0;54;5,8
2016.10.23;00:00;23.59;Kreuther;66;88;154;2,4;14,6;0,5;83;3,8
2016.10.24;00:00;23.59;Kreuther;148;183;331;8,9;20,2;1,7;54;3,7
2016.10.25;00:00;23.59;Kreuther;75;106;181;8,7;15,3;5,8;91;0,0
2016.10.26;00:00;23.59;Kreuther;117;154;271;7,0;13,0;0,0;94;0,2
2016.10.27;00:00;23.59;Kreuther;119;153;272;3,7;12,1;0,0;48;2,8
2016.10.28;00:00;23.59;Kreuther;114;145;259;2,3;13,1;0,0;36;7,9
2016.10.29;00:00;23.59;Kreuther;53;55;108;5,2;10,4;0,5;73;0,0
2016.10.30;00:00;23.59;Kreuther;52;92;144;3,2;12,3;0,0;56;6,0
2016.10.31;00:00;23.59;Kreuther;102;128;230;2,8;12,3;0,0;15;9,3
2016.10.01;00:00;23.59;Olympia;717;617;1334;9,7;22,9;0,6;53;7,3
2016.10.02;00:00;23.59;Olympia;151;161;312;9,8;14,1;3,1;90;0,0
2016.10.03;00:00;23.59;Olympia;498;429;927;8,9;14,9;0,9;90;1,9
2016.10.04;00:00;23.59;Olympia;523;558;1081;6,8;10,5;3,7;90;0,0
2016.10.05;00:00;23.59;Olympia;847;846;1693;4,2;11,4;1,7;60;8,4
2016.10.06;00:00;23.59;Olympia;472;478;950;5,2;9,0;2,1;98;0,0
2016.10.07;00:00;23.59;Olympia;605;628;1233;7,3;10,4;1,2;98;0,0
2016.10.08;00:00;23.59;Olympia;588;561;1149;6,1;9,8;0,7;96;0,0
2016.10.09;00:00;23.59;Olympia;1934;1657;3591;2,7;12,1;0,0;53;8,0
2016.10.10;00:00;23.59;Olympia;709;731;1440;2,3;11,0;0,6;79;2,0
2016.10.11;00:00;23.59;Olympia;643;677;1320;4,1;9,9;0,3;95;1,0
2016.10.12;00:00;23.59;Olympia;741;781;1522;3,2;10,2;0,0;65;2,9
