datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2013.04.01;00:00;23.59;Arnulf;407;16;423;;;;;
2013.04.02;00:00;23.59;Arnulf;1006;57;1063;;;;;
2013.04.03;00:00;23.59;Arnulf;1097;47;1144;;;;;
2013.04.04;00:00;23.59;Arnulf;1232;56;1288;;;;;
2013.04.05;00:00;23.59;Arnulf;1105;32;1137;;;;;
2013.04.06;00:00;23.59;Arnulf;857;24;881;;;;;
2013.04.07;00:00;23.59;Arnulf;485;30;515;;;;;
2013.04.08;00:00;23.59;Arnulf;1528;69;1597;;;;;
2013.04.09;00:00;23.59;Arnulf;1505;58;1563;;;;;
2013.04.10;00:00;23.59;Arnulf;1362;26;1388;;;;;
2013.04.11;00:00;23.59;Arnulf;1183;62;1245;;;;;
2013.04.12;00:00;23.59;Arnulf;1558;55;1613;;;;;
2013.04.13;00:00;23.59;Arnulf;1258;33;1291;;;;;
2013.04.14;00:00;23.59;Arnulf;1827;55;1882;;;;;
2013.04.15;00:00;23.59;Arnulf;3251;80;3331;;;;;
2013.04.16;00:00;23.59;Arnulf;2383;99;2482;;;;;
2013.04.17;00:00;23.59;Arnulf;2880;77;2957;;;;;
2013.04.18;00:00;23.59;Arnulf;2923;65;2988;;;;;
2013.04.19;00:00;23.59;Arnulf;1326;52;1378;;;;;
2013.04.20;00:00;23.59;Arnulf;585;20;605;;;;;
2013.04.21;00:00;23.59;Arnulf;844;40;884;;;;;
2013.04.22;00:00;23.59;Arnulf;2124;74;2198;;;;;
2013.04.23;00:00;23.59;Arnulf;2829;90;2919;;;;;
2013.04.24;00:00;23.59;Arnulf;3256;94;3350;;;;;
2013.04.25;00:00;23.59;Arnulf;3618;112;3730;;;;;
2013.04.26;00:00;23.59;Arnulf;3080;89;3169;;;;;
2013.04.27;00:00;23.59;Arnulf;1312;25;1337;;;;;
2013.04.28;00:00;23.59;Arnulf;1067;58;1125;;;;;
2013.04.29;00:00;23.59;Arnulf;2189;63;2252;;;;;
2013.04.30;00:00;23.59;Arnulf;2495;79;2574;;;;;
2013.04.01;00:00;23.59;Kreuther;42;38;80;;;;;
2013.04.02;00:00;23.59;Kreuther;50;49;99;;;;;
2013.04.03;00:00;23.59;Kreuther;136;178;314;;;;;
2013.04.04;00:00;23.59;Kreuther;297;263;560;;;;;
2013.04.05;00:00;23.59;Kreuther;236;224;460;;;;;
2013.04.06;00:00;23.59;Kreuther;183;166;349;;;;;
2013.04.07;00:00;23.59;Kreuther;113;83;196;;;;;
2013.04.08;00:00;23.59;Kreuther;364;331;695;;;;;
2013.04.09;00:00;23.59;Kreuther;378;379;757;;;;;
2013.04.10;00:00;23.59;Kreuther;396;309;705;;;;;
2013.04.11;00:00;23.59;Kreuther;296;270;566;;;;;
2013.04.12;00:00;23.59;Kreuther;417;363;780;;;;;
2013.04.13;00:00;23.59;Kreuther;405;331;736;;;;;
2013.04.14;00:00;23.59;Kreuther;741;519;1260;;;;;
2013.04.15;00:00;23.59;Kreuther;953;834;1787;;;;;
2013.04.16;00:00;23.59;Kreuther;726;597;1323;;;;;
2013.04.17;00:00;23.59;Kreuther;996;694;1690;;;;;
