datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2013.11.01;00:00;23.59;Arnulf;763;41;804;;;;;
2013.11.02;00:00;23.59;Arnulf;951;35;986;;;;;
2013.11.03;00:00;23.59;Arnulf;445;23;468;;;;;
2013.11.04;00:00;23.59;Arnulf;1983;91;2074;;;;;
2013.11.05;00:00;23.59;Arnulf;1923;77;2000;;;;;
2013.11.06;00:00;23.59;Arnulf;1124;46;1170;;;;;
2013.11.07;00:00;23.59;Arnulf;2120;109;2229;;;;;
2013.11.08;00:00;23.59;Arnulf;2070;89;2159;;;;;
2013.11.09;00:00;23.59;Arnulf;730;45;775;;;;;
2013.11.10;00:00;23.59;Arnulf;334;17;351;;;;;
2013.11.11;00:00;23.59;Arnulf;1550;68;1618;;;;;
2013.11.12;00:00;23.59;Arnulf;1628;109;1737;;;;;
2013.11.13;00:00;23.59;Arnulf;1627;82;1709;;;;;
2013.11.14;00:00;23.59;Arnulf;1439;87;1526;;;;;
2013.11.15;00:00;23.59;Arnulf;1352;65;1417;;;;;
2013.11.16;00:00;23.59;Arnulf;614;37;651;;;;;
2013.11.17;00:00;23.59;Arnulf;528;42;570;;;;;
2013.11.18;00:00;23.59;Arnulf;1682;89;1771;;;;;
2013.11.19;00:00;23.59;Arnulf;1634;74;1708;;;;;
2013.11.20;00:00;23.59;Arnulf;1483;58;1541;;;;;
2013.11.21;00:00;23.59;Arnulf;1585;93;1678;;;;;
2013.11.22;00:00;23.59;Arnulf;1435;74;1509;;;;;
2013.11.23;00:00;23.59;Arnulf;388;20;408;;;;;
2013.11.24;00:00;23.59;Arnulf;415;42;457;;;;;
2013.11.25;00:00;23.59;Arnulf;1393;59;1452;;;;;
2013.11.26;00:00;23.59;Arnulf;981;43;1024;;;;;
2013.11.27;00:00;23.59;Arnulf;1159;57;1216;;;;;
2013.11.28;00:00;23.59;Arnulf;1039;52;1091;;;;;
2013.11.29;00:00;23.59;Arnulf;1175;52;1227;;;;;
2013.11.30;00:00;23.59;Arnulf;661;47;708;;;;;
2013.11.01;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.02;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.03;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.04;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.05;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.06;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.07;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.08;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.09;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.10;00:00;23.59;Kreuther;0;0;0;;;;;
2013.11.11;00:00;23.59;Kreuther;0;0;0;;;;;
