datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2013.09.01;00:00;23.59;Arnulf;1177;56;1233;;;;;
2013.09.02;00:00;23.59;Arnulf;2575;101;2676;;;;;
2013.09.03;00:00;23.59;Arnulf;3034;96;3130;;;;;
2013.09.04;00:00;23.59;Arnulf;3452;106;3558;;;;;
2013.09.05;00:00;23.59;Arnulf;3510;84;3594;;;;;
2013.09.06;00:00;23.59;Arnulf;3414;87;3501;;;;;
2013.09.07;00:00;23.59;Arnulf;2568;85;2653;;;;;
2013.09.08;00:00;23.59;Arnulf;1621;62;1683;;;;;
2013.09.09;00:00;23.59;Arnulf;2219;89;2308;;;;;
2013.09.10;00:00;23.59;Arnulf;1529;85;1614;;;;;
2013.09.11;00:00;23.59;Arnulf;2281;83;2364;;;;;
2013.09.12;00:00;23.59;Arnulf;1198;57;1255;;;;;
2013.09.13;00:00;23.59;Arnulf;1561;63;1624;;;;;
2013.09.14;00:00;23.59;Arnulf;1076;72;1148;;;;;
2013.09.15;00:00;23.59;Arnulf;1154;61;1215;;;;;
2013.09.16;00:00;23.59;Arnulf;1507;87;1594;;;;;
2013.09.17;00:00;23.59;Arnulf;1798;70;1868;;;;;
2013.09.18;00:00;23.59;Arnulf;989;49;1038;;;;;
2013.09.19;00:00;23.59;Arnulf;1978;67;2045;;;;;
2013.09.20;00:00;23.59;Arnulf;2021;123;2144;;;;;
2013.09.21;00:00;23.59;Arnulf;1681;68;1749;;;;;
2013.09.22;00:00;23.59;Arnulf;1671;96;1767;;;;;
2013.09.23;00:00;23.59;Arnulf;2833;103;2936;;;;;
2013.09.24;00:00;23.59;Arnulf;2832;128;2960;;;;;
2013.09.25;00:00;23.59;Arnulf;3006;134;3140;;;;;
2013.09.26;00:00;23.59;Arnulf;1831;108;1939;;;;;
2013.09.27;00:00;23.59;Arnulf;2218;114;2332;;;;;
2013.09.28;00:00;23.59;Arnulf;1592;75;1667;;;;;
2013.09.29;00:00;23.59;Arnulf;1185;78;1263;;;;;
2013.09.30;00:00;23.59;Arnulf;2294;113;2407;;;;;
