datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2013.01.01;00:00;23.59;Arnulf;123;13;136;;;;;
2013.01.02;00:00;23.59;Arnulf;438;20;458;;;;;
2013.01.03;00:00;23.59;Arnulf;349;15;364;;;;;
2013.01.04;00:00;23.59;Arnulf;277;14;291;;;;;
2013.01.05;00:00;23.59;Arnulf;88;6;94;;;;;
2013.01.06;00:00;23.59;Arnulf;114;12;126;;;;;
2013.01.07;00:00;23.59;Arnulf;539;28;567;;;;;
2013.01.08;00:00;23.59;Arnulf;594;25;619;;;;;
2013.01.09;00:00;23.59;Arnulf;652;25;677;;;;;
2013.01.10;00:00;23.59;Arnulf;529;27;556;;;;;
2013.01.11;00:00;23.59;Arnulf;464;30;494;;;;;
2013.01.12;00:00;23.59;Arnulf;131;12;143;;;;;
2013.01.13;00:00;23.59;Arnulf;92;11;103;;;;;
2013.01.14;00:00;23.59;Arnulf;398;14;412;;;;;
2013.01.15;00:00;23.59;Arnulf;408;22;430;;;;;
2013.01.16;00:00;23.59;Arnulf;289;14;303;;;;;
2013.01.17;00:00;23.59;Arnulf;0;0;0;;;;;
2013.01.18;00:00;23.59;Arnulf;0;0;0;;;;;
2013.01.19;00:00;23.59;Arnulf;0;0;0;;;;;
2013.01.20;00:00;23.59;Arnulf;0;0;0;;;;;
2013.01.21;00:00;23.59;Arnulf;0;0;0;;;;;
2013.01.22;00:00;23.59;Arnulf;207;23;230;;;;;
2013.01.23;00:00;23.59;Arnulf;244;13;257;;;;;
2013.01.24;00:00;23.59;Arnulf;277;19;296;;;;;
2013.01.25;00:00;23.59;Arnulf;191;15;206;;;;;
2013.01.26;00:00;23.59;Arnulf;93;5;98;;;;;
2013.01.27;00:00;23.59;Arnulf;79;10;89;;;;;
2013.01.28;00:00;23.59;Arnulf;345;29;374;;;;;
2013.01.29;00:00;23.59;Arnulf;272;30;302;;;;;
2013.01.30;00:00;23.59;Arnulf;459;24;483;;;;;
2013.01.31;00:00;23.59;Arnulf;539;35;574;;;;;
2013.01.01;00:00;23.59;Kreuther;16;13;29;;;;;
2013.01.02;00:00;23.59;Kreuther;35;25;60;;;;;
2013.01.03;00:00;23.59;Kreuther;25;28;53;;;;;
2013.01.04;00:00;23.59;Kreuther;30;19;49;;;;;
2013.01.05;00:00;23.59;Kreuther;9;17;26;;;;;
2013.01.06;00:00;23.59;Kreuther;9;15;24;;;;;
2013.01.07;00:00;23.59;Kreuther;86;67;153;;;;;
2013.01.08;00:00;23.59;Kreuther;93;72;165;;;;;
2013.01.09;00:00;23.59;Kreuther;91;68;159;;;;;
2013.01.10;00:00;23.59;Kreuther;68;54;122;;;;;
2013.01.11;00:00;23.59;Kreuther;24;26;50;;;;;
2013.01.12;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.13;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.14;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.15;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.16;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.17;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.18;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.19;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.20;00:00;23.59;Kreuther;0;0;0;;;;;
2013.01.21;00:00;23.59;Kreuther;0;0;0;;;;;
