datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2011.04.01;00:00;23.59;Arnulf;682;37;719;;;;;
2011.04.02;00:00;23.59;Arnulf;834;23;857;;;;;
2011.04.03;00:00;23.59;Arnulf;718;26;744;;;;;
2011.04.04;00:00;23.59;Arnulf;368;23;391;;;;;
2011.04.05;00:00;23.59;Arnulf;833;26;859;;;;;
2011.04.06;00:00;23.59;Arnulf;881;45;926;;;;;
2011.04.07;00:00;23.59;Arnulf;1105;45;1150;;;;;
2011.04.08;00:00;23.59;Arnulf;959;38;997;;;;;
2011.04.09;00:00;23.59;Arnulf;784;28;812;;;;;
2011.04.10;00:00;23.59;Arnulf;705;29;734;;;;;
2011.04.11;00:00;23.59;Arnulf;1052;37;1089;;;;;
2011.04.12;00:00;23.59;Arnulf;495;39;534;;;;;
2011.04.13;00:00;23.59;Arnulf;571;32;603;;;;;
2011.04.14;00:00;23.59;Arnulf;702;41;743;;;;;
2011.04.15;00:00;23.59;Arnulf;755;36;791;;;;;
2011.04.16;00:00;23.59;Arnulf;593;35;628;;;;;
2011.04.17;00:00;23.59;Arnulf;638;21;659;;;;;
2011.04.18;00:00;23.59;Arnulf;1028;55;1083;;;;;
2011.04.19;00:00;23.59;Arnulf;1033;42;1075;;;;;
2011.04.20;00:00;23.59;Arnulf;1167;50;1217;;;;;
2011.04.21;00:00;23.59;Arnulf;1051;53;1104;;;;;
2011.04.22;00:00;23.59;Arnulf;704;29;733;;;;;
2011.04.23;00:00;23.59;Arnulf;658;23;681;;;;;
2011.04.24;00:00;23.59;Arnulf;414;33;447;;;;;
2011.04.25;00:00;23.59;Arnulf;650;24;674;;;;;
2011.04.26;00:00;23.59;Arnulf;851;35;886;;;;;
2011.04.27;00:00;23.59;Arnulf;566;26;592;;;;;
2011.04.28;00:00;23.59;Arnulf;921;38;959;;;;;
2011.04.29;00:00;23.59;Arnulf;956;23;979;;;;;
2011.04.30;00:00;23.59;Arnulf;743;29;772;;;;;
2011.04.01;00:00;23.59;Kreuther;256;208;464;;;;;
2011.04.02;00:00;23.59;Kreuther;330;292;622;;;;;
2011.04.03;00:00;23.59;Kreuther;438;379;817;;;;;
2011.04.04;00:00;23.59;Kreuther;188;127;315;;;;;
2011.04.05;00:00;23.59;Kreuther;329;243;572;;;;;
2011.04.06;00:00;23.59;Kreuther;341;261;602;;;;;
2011.04.07;00:00;23.59;Kreuther;489;373;862;;;;;
2011.04.08;00:00;23.59;Kreuther;377;304;681;;;;;
2011.04.09;00:00;23.59;Kreuther;309;258;567;;;;;
2011.04.10;00:00;23.59;Kreuther;393;319;712;;;;;
2011.04.11;00:00;23.59;Kreuther;417;340;757;;;;;
2011.04.12;00:00;23.59;Kreuther;207;144;351;;;;;
2011.04.13;00:00;23.59;Kreuther;237;170;407;;;;;
2011.04.14;00:00;23.59;Kreuther;268;188;456;;;;;
2011.04.15;00:00;23.59;Kreuther;275;229;504;;;;;
2011.04.16;00:00;23.59;Kreuther;216;196;412;;;;;
2011.04.17;00:00;23.59;Kreuther;326;277;603;;;;;
2011.04.18;00:00;23.59;Kreuther;390;304;694;;;;;
2011.04.19;00:00;23.59;Kreuther;386;335;721;;;;;
2011.04.20;00:00;23.59;Kreuther;409;334;743;;;;;
2011.04.21;00:00;23.59;Kreuther;420;295;715;;;;;
2011.04.22;00:00;23.59;Kreuther;366;315;681;;;;;
2011.04.23;00:00;23.59;Kreuther;337;273;610;;;;;
2011.04.24;00:00;23.59;Kreuther;272;171;443;;;;;
2011.04.25;00:00;23.59;Kreuther;343;286;629;;;;;
2011.04.26;00:00;23.59;Kreuther;347;268;615;;;;;
2011.04.27;00:00;23.59;Kreuther;235;150;385;;;;;
2011.04.28;00:00;23.59;Kreuther;344;265;609;;;;;
2011.04.29;00:00;23.59;Kreuther;357;265;622;;;;;
2011.04.30;00:00;23.59;Kreuther;334;259;593;;;;;
2011.04.01;00:00;23.59;Olympia;652;617;1269;;;;;
2011.04.02;00:00;23.59;Olympia;1049;1033;2082;;;;;
2011.04.03;00:00;23.59;Olympia;1295;1103;2398;;;;;
2011.04.04;00:00;23.59;Olympia;379;396;775;;;;;
2011.04.05;00:00;23.59;Olympia;769;776;1545;;;;;
2011.04.06;00:00;23.59;Olympia;972;933;1905;;;;;
2011.04.07;00:00;23.59;Olympia;1064;1055;2119;;;;;
2011.04.08;00:00;23.59;Olympia;866;851;1717;;;;;
2011.04.09;00:00;23.59;Olympia;1070;1002;2072;;;;;
2011.04.10;00:00;23.59;Olympia;1439;1228;2667;;;;;
2011.04.11;00:00;23.59;Olympia;1011;1000;2011;;;;;
2011.04.12;00:00;23.59;Olympia;476;474;950;;;;;
2011.04.13;00:00;23.59;Olympia;502;512;1014;;;;;
2011.04.14;00:00;23.59;Olympia;581;594;1175;;;;;
2011.04.15;00:00;23.59;Olympia;673;667;1340;;;;;
2011.04.16;00:00;23.59;Olympia;669;606;1275;;;;;
2011.04.17;00:00;23.59;Olympia;971;1004;1975;;;;;
2011.04.18;00:00;23.59;Olympia;983;1015;1998;;;;;
2011.04.19;00:00;23.59;Olympia;1091;1086;2177;;;;;
2011.04.20;00:00;23.59;Olympia;1050;1063;2113;;;;;
2011.04.21;00:00;23.59;Olympia;877;869;1746;;;;;
2011.04.22;00:00;23.59;Olympia;1017;958;1975;;;;;
2011.04.23;00:00;23.59;Olympia;718;706;1424;;;;;
2011.04.24;00:00;23.59;Olympia;952;949;1901;;;;;
2011.04.25;00:00;23.59;Olympia;977;985;1962;;;;;
2011.04.26;00:00;23.59;Olympia;692;709;1401;;;;;
2011.04.27;00:00;23.59;Olympia;603;636;1239;;;;;
2011.04.28;00:00;23.59;Olympia;927;894;1821;;;;;
2011.04.29;00:00;23.59;Olympia;820;826;1646;;;;;
2011.04.30;00:00;23.59;Olympia;759;768;1527;;;;;
2011.04.01;00:00;23.59;Hirsch;192;216;408;;;;;
2011.04.02;00:00;23.59;Hirsch;266;325;591;;;;;
