datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2015.03.01;00:00;23.59;Arnulf;178;22;200;;;;;
2015.03.02;00:00;23.59;Arnulf;409;16;425;;;;;
2015.03.03;00:00;23.59;Arnulf;1417;60;1477;;;;;
2015.03.04;00:00;23.59;Arnulf;1245;64;1309;;;;;
2015.03.05;00:00;23.59;Arnulf;1144;88;1232;;;;;
2015.03.06;00:00;23.59;Arnulf;1378;120;1498;;;;;
2015.03.07;00:00;23.59;Arnulf;937;47;984;;;;;
2015.03.08;00:00;23.59;Arnulf;1006;66;1072;;;;;
2015.03.09;00:00;23.59;Arnulf;1830;101;1931;;;;;
2015.03.10;00:00;23.59;Arnulf;2090;126;2216;;;;;
2015.03.11;00:00;23.59;Arnulf;1549;93;1642;;;;;
2015.03.12;00:00;23.59;Arnulf;1349;78;1427;;;;;
2015.03.13;00:00;23.59;Arnulf;762;58;820;;;;;
2015.03.14;00:00;23.59;Arnulf;465;20;485;;;;;
2015.03.15;00:00;23.59;Arnulf;399;25;424;;;;;
2015.03.16;00:00;23.59;Arnulf;953;47;1000;;;;;
2015.03.17;00:00;23.59;Arnulf;1135;66;1201;;;;;
2015.03.18;00:00;23.59;Arnulf;1180;50;1230;;;;;
2015.03.19;00:00;23.59;Arnulf;1158;57;1215;;;;;
2015.03.20;00:00;23.59;Arnulf;1064;59;1123;;;;;
2015.03.21;00:00;23.59;Arnulf;499;23;522;1,2;14,5;11,0;60;5,7
2015.03.22;00:00;23.59;Arnulf;207;10;217;2,6;5,3;0,1;99;0,0
2015.03.23;00:00;23.59;Arnulf;928;43;971;1,7;7,5;0,0;80;0,1
2015.03.24;00:00;23.59;Arnulf;1180;62;1242;0,2;16,1;0,0;10;10,1
2015.03.25;00:00;23.59;Arnulf;1092;60;1152;3,3;15,3;0,0;66;6,6
2015.03.26;00:00;23.59;Arnulf;834;45;879;5,4;8,9;0,8;100;0,0
2015.03.27;00:00;23.59;Arnulf;772;52;824;3,9;9,7;0,8;98;1,8
2015.03.28;00:00;23.59;Arnulf;674;24;698;4,3;12,7;0,8;68;8,0
2015.03.29;00:00;23.59;Arnulf;198;15;213;7,0;13,2;14,9;96;0,7
2015.03.30;00:00;23.59;Arnulf;378;27;405;4,5;9,5;6,2;86;1,8
2015.03.31;00:00;23.59;Arnulf;394;33;427;2,5;15,7;11,9;94;2,5
2015.03.01;00:00;23.59;Kreuther;17;18;35;;;;;
2015.03.02;00:00;23.59;Kreuther;39;47;86;;;;;
2015.03.03;00:00;23.59;Kreuther;72;102;174;;;;;
2015.03.04;00:00;23.59;Kreuther;65;84;149;;;;;
2015.03.05;00:00;23.59;Kreuther;59;69;128;;;;;
2015.03.06;00:00;23.59;Kreuther;68;90;158;;;;;
2015.03.07;00:00;23.59;Kreuther;60;83;143;;;;;
