datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt
2015.09.01;00:00;00:15;Arnulf;4;0;4
2015.09.01;00:15;00:30;Arnulf;3;0;3
2015.09.01;00:30;00:45;Arnulf;1;0;1
2015.09.01;00:45;01:00;Arnulf;1;0;1
2015.09.01;01:00;01:15;Arnulf;1;0;1
2015.09.01;01:15;01:30;Arnulf;1;0;1
2015.09.01;01:30;01:45;Arnulf;1;0;1
2015.09.01;01:45;02:00;Arnulf;0;0;0
2015.09.01;02:00;02:15;Arnulf;0;0;0
2015.09.01;02:15;02:30;Arnulf;0;0;0
2015.09.01;02:30;02:45;Arnulf;0;0;0
2015.09.01;02:45;03:00;Arnulf;0;0;0
2015.09.01;03:00;03:15;Arnulf;1;0;1
2015.09.01;03:15;03:30;Arnulf;1;0;1
2015.09.01;03:30;03:45;Arnulf;1;0;1
2015.09.01;03:45;04:00;Arnulf;0;0;0
2015.09.01;04:00;04:15;Arnulf;0;0;0
2015.09.01;04:15;04:30;Arnulf;0;0;0
2015.09.01;04:30;04:45;Arnulf;0;0;0
2015.09.01;04:45;05:00;Arnulf;0;0;0
2015.09.01;05:00;05:15;Arnulf;4;0;4
2015.09.01;05:15;05:30;Arnulf;3;0;3
2015.09.01;05:30;05:45;Arnulf;2;0;2
2015.09.01;05:45;06:00;Arnulf;9;0;9
2015.09.01;06:00;06:15;Arnulf;5;1;6
2015.09.01;06:15;06:30;Arnulf;8;3;11
2015.09.01;06:30;06:45;Arnulf;11;2;13
2015.09.01;06:45;07:00;Arnulf;19;1;20
2015.09.01;07:00;07:15;Arnulf;16;2;18
2015.09.01;07:15;07:30;Arnulf;21;1;22
2015.09.01;07:30;07:45;Arnulf;31;1;32
2015.09.01;07:45;08:00;Arnulf;42;1;43
2015.09.01;08:00;08:15;Arnulf;36;1;37
2015.09.01;08:15;08:30;Arnulf;50;3;53
2015.09.01;08:30;08:45;Arnulf;60;0;60
2015.09.01;08:45;09:00;Arnulf;45;4;49
2015.09.01;09:00;09:15;Arnulf;31;2;33
2015.09.01;09:15;09:30;Arnulf;42;0;42
2015.09.01;09:30;09:45;Arnulf;26;2;28
2015.09.01;09:45;10:00;Arnulf;23;3;26
2015.09.01;10:00;10:15;Arnulf;20;1;21
2015.09.01;10:15;10:30;Arnulf;17;0;17
2015.09.01;10:30;10:45;Arnulf;13;0;13
2015.09.01;10:45;11:00;Arnulf;25;0;25
2015.09.01;11:00;11:15;Arnulf;19;0;19
2015.09.01;11:15;11:30;Arnulf;17;0;17
2015.09.01;11:30;11:45;Arnulf;25;0;25
2015.09.01;11:45;12:00;Arnulf;16;2;18
2015.09.01;12:00;12:15;Arnulf;22;1;23
2015.09.01;12:15;12:30;Arnulf;17;0;17
2015.09.01;12:30;12:45;Arnulf;24;0;24
2015.09.01;12:45;13:00;Arnulf;24;0;24
2015.09.01;13:00;13:15;Arnulf;20;3;23
2015.09.01;13:15;13:30;Arnulf;17;3;20
2015.09.01;13:30;13:45;Arnulf;23;3;26
2015.09.01;13:45;14:00;Arnulf;34;0;34
2015.09.01;14:00;14:15;Arnulf;19;0;19
2015.09.01;14:15;14:30;Arnulf;21;1;22
2015.09.01;14:30;14:45;Arnulf;25;0;25
2015.09.01;14:45;15:00;Arnulf;21;1;22
2015.09.01;15:00;15:15;Arnulf;26;1;27
2015.09.01;15:15;15:30;Arnulf;35;0;35
2015.09.01;15:30;15:45;Arnulf;32;2;34
2015.09.01;15:45;16:00;Arnulf;18;1;19
2015.09.01;16:00;16:15;Arnulf;30;3;33
2015.09.01;16:15;16:30;Arnulf;32;2;34
2015.09.01;16:30;16:45;Arnulf;41;1;42
2015.09.01;16:45;17:00;Arnulf;32;0;32
2015.09.01;17:00;17:15;Arnulf;29;4;33
2015.09.01;17:15;17:30;Arnulf;47;1;48
2015.09.01;17:30;17:45;Arnulf;44;3;47
2015.09.01;17:45;18:00;Arnulf;45;3;48
2015.09.01;18:00;18:15;Arnulf;39;1;40
2015.09.01;18:15;18:30;Arnulf;17;1;18
2015.09.01;18:30;18:45;Arnulf;18;2;20
2015.09.01;18:45;19:00;Arnulf;32;1;33
2015.09.01;19:00;19:15;Arnulf;13;1;14
2015.09.01;19:15;19:30;Arnulf;4;0;4
2015.09.01;19:30;19:45;Arnulf;10;3;13
2015.09.01;19:45;20:00;Arnulf;14;1;15
2015.09.01;20:00;20:15;Arnulf;5;0;5
2015.09.01;20:15;20:30;Arnulf;6;0;6
2015.09.01;20:30;20:45;Arnulf;3;0;3
2015.09.01;20:45;21:00;Arnulf;3;0;3
2015.09.01;21:00;21:15;Arnulf;4;1;5
2015.09.01;21:15;21:30;Arnulf;3;0;3
2015.09.01;21:30;21:45;Arnulf;0;0;0
2015.09.01;21:45;22:00;Arnulf;3;1;4
2015.09.01;22:00;22:15;Arnulf;4;0;4
2015.09.01;22:15;22:30;Arnulf;3;0;3
2015.09.01;22:30;22:45;Arnulf;1;0;1
2015.09.01;22:45;23:00;Arnulf;2;0;2
2015.09.01;23:00;23:15;Arnulf;0;0;0
2015.09.01;23:15;23:30;Arnulf;1;0;1
2015.09.01;23:30;23:45;Arnulf;1;1;2
2015.09.01;23:45;00:00;Arnulf;2;0;2
2015.09.02;00:00;00:15;Arnulf;3;0;3
2015.09.02;00:15;00:30;Arnulf;4;0;4
2015.09.02;00:30;00:45;Arnulf;0;0;0
2015.09.02;00:45;01:00;Arnulf;0;0;0
2015.09.02;01:00;01:15;Arnulf;0;0;0
2015.09.02;01:15;01:30;Arnulf;1;0;1
2015.09.02;01:30;01:45;Arnulf;1;0;1
2015.09.02;01:45;02:00;Arnulf;0;1;1
2015.09.02;02:00;02:15;Arnulf;1;0;1
2015.09.02;02:15;02:30;Arnulf;0;0;0
2015.09.02;02:30;02:45;Arnulf;0;0;0
2015.09.02;02:45;03:00;Arnulf;1;0;1
2015.09.02;03:00;03:15;Arnulf;0;0;0
2015.09.02;03:15;03:30;Arnulf;2;0;2
2015.09.02;03:30;03:45;Arnulf;0;0;0
2015.09.02;03:45;04:00;Arnulf;0;0;0
2015.09.02;04:00;04:15;Arnulf;1;0;1
2015.09.02;04:15;04:30;Arnulf;0;0;0
2015.09.02;04:30;04:45;Arnulf;0;0;0
2015.09.02;04:45;05:00;Arnulf;1;0;1
2015.09.02;05:00;05:15;Arnulf;1;0;1
