datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2015.06.01;00:00;23.59;Arnulf;1557;66;1623;14,6;26,5;3,5;86;7,9
2015.06.02;00:00;23.59;Arnulf;1901;66;1967;14,4;26,1;0,0;49;12,0
2015.06.03;00:00;23.59;Arnulf;2007;76;2083;17,0;28,9;0,0;15;13,8
2015.06.04;00:00;23.59;Arnulf;1478;51;1529;14,3;28,1;0,0;4;15,1
2015.06.05;00:00;23.59;Arnulf;1611;63;1674;15,4;29,3;0,0;0;15,2
2015.06.06;00:00;23.59;Arnulf;954;35;989;16,4;30,9;7,2;38;11,9
2015.06.07;00:00;23.59;Arnulf;887;46;933;16,5;28,1;26,0;41;12,9
2015.06.08;00:00;23.59;Arnulf;833;49;882;12,6;21,1;15,9;96;0,6
2015.06.09;00:00;23.59;Arnulf;1241;63;1304;11,4;15,0;0,1;98;0,0
2015.06.10;00:00;23.59;Arnulf;1523;68;1591;11,6;19,4;0,6;99;0,3
2015.06.11;00:00;23.59;Arnulf;1875;80;1955;14,6;23,1;0,0;78;4,3
2015.06.12;00:00;23.59;Arnulf;2067;76;2143;14,1;29,9;0,0;20;13,9
2015.06.13;00:00;23.59;Arnulf;1188;37;1225;16,1;26,3;3,1;65;5,2
2015.06.14;00:00;23.59;Arnulf;1049;43;1092;16,3;25,1;28,0;54;7,0
2015.06.15;00:00;23.59;Arnulf;542;31;573;14,5;17,2;14,8;96;0,0
2015.06.16;00:00;23.59;Arnulf;1564;78;1642;12,4;20,8;0,0;76;4,7
2015.06.17;00:00;23.59;Arnulf;1598;73;1671;11,7;20,3;0,0;64;5,1
2015.06.18;00:00;23.59;Arnulf;1123;58;1181;12,9;17,8;4,2;94;0,0
2015.06.19;00:00;23.59;Arnulf;1164;53;1217;11,9;16,8;0,4;93;3,3
2015.06.20;00:00;23.59;Arnulf;544;30;574;9,7;15,8;3,9;98;1,6
2015.06.21;00:00;23.59;Arnulf;614;62;676;10,4;17,6;9,7;91;2,4
2015.06.22;00:00;23.59;Arnulf;1472;68;1540;12,4;21,7;10,3;81;5,5
2015.06.23;00:00;23.59;Arnulf;1374;67;1441;10,8;18,0;0,4;76;7,4
2015.06.24;00:00;23.59;Arnulf;1496;71;1567;10,4;20,1;0,0;54;8,1
2015.06.25;00:00;23.59;Arnulf;2028;77;2105;9,0;22,3;0,0;46;13,5
2015.06.26;00:00;23.59;Arnulf;1880;75;1955;11,3;25,6;0,0;54;10,8
2015.06.27;00:00;23.59;Arnulf;861;31;892;15,7;22,8;2,3;89;2,4
2015.06.28;00:00;23.59;Arnulf;1091;46;1137;14,5;23,9;0,0;64;9,0
2015.06.29;00:00;23.59;Arnulf;2095;91;2186;14,6;26,7;0,0;54;9,8
2015.06.30;00:00;23.59;Arnulf;2413;99;2512;15,7;29,0;0,0;14;13,9
2015.06.01;00:00;23.59;Kreuther;111;175;286;14,6;26,5;3,5;86;7,9
2015.06.02;00:00;23.59;Kreuther;133;215;348;14,4;26,1;0,0;49;12,0
2015.06.03;00:00;23.59;Kreuther;141;240;381;17,0;28,9;0,0;15;13,8
2015.06.04;00:00;23.59;Kreuther;117;254;371;14,3;28,1;0,0;4;15,1
2015.06.05;00:00;23.59;Kreuther;117;179;296;15,4;29,3;0,0;0;15,2
2015.06.06;00:00;23.59;Kreuther;66;172;238;16,4;30,9;7,2;38;11,9
2015.06.07;00:00;23.59;Kreuther;87;164;251;16,5;28,1;26,0;41;12,9
2015.06.08;00:00;23.59;Kreuther;57;95;152;12,6;21,1;15,9;96;0,6
2015.06.09;00:00;23.59;Kreuther;109;136;245;11,4;15,0;0,1;98;0,0
2015.06.10;00:00;23.59;Kreuther;118;206;324;11,6;19,4;0,6;99;0,3
2015.06.11;00:00;23.59;Kreuther;144;240;384;14,6;23,1;0,0;78;4,3
2015.06.12;00:00;23.59;Kreuther;160;271;431;14,1;29,9;0,0;20;13,9
2015.06.13;00:00;23.59;Kreuther;96;152;248;16,1;26,3;3,1;65;5,2
2015.06.14;00:00;23.59;Kreuther;88;174;262;16,3;25,1;28,0;54;7,0
2015.06.15;00:00;23.59;Kreuther;47;57;104;14,5;17,2;14,8;96;0,0
2015.06.16;00:00;23.59;Kreuther;113;175;288;12,4;20,8;0,0;76;4,7
2015.06.17;00:00;23.59;Kreuther;122;223;345;11,7;20,3;0,0;64;5,1
2015.06.18;00:00;23.59;Kreuther;64;134;198;12,9;17,8;4,2;94;0,0
2015.06.19;00:00;23.59;Kreuther;87;130;217;11,9;16,8;0,4;93;3,3
2015.06.20;00:00;23.59;Kreuther;36;63;99;9,7;15,8;3,9;98;1,6
2015.06.21;00:00;23.59;Kreuther;55;103;158;10,4;17,6;9,7;91;2,4
2015.06.22;00:00;23.59;Kreuther;120;190;310;12,4;21,7;10,3;81;5,5
2015.06.23;00:00;23.59;Kreuther;104;168;272;10,8;18,0;0,4;76;7,4
2015.06.24;00:00;23.59;Kreuther;130;218;348;10,4;20,1;0,0;54;8,1
2015.06.25;00:00;23.59;Kreuther;168;286;454;9,0;22,3;0,0;46;13,5
2015.06.26;00:00;23.59;Kreuther;162;290;452;11,3;25,6;0,0;54;10,8
2015.06.27;00:00;23.59;Kreuther;48;115;163;15,7;22,8;2,3;89;2,4
2015.06.28;00:00;23.59;Kreuther;83;182;265;14,5;23,9;0,0;64;9,0
2015.06.29;00:00;23.59;Kreuther;163;254;417;14,6;26,7;0,0;54;9,8
2015.06.30;00:00;23.59;Kreuther;155;293;448;15,7;29,0;0,0;14;13,9
2015.06.01;00:00;23.59;Olympia;1227;1329;2556;14,6;26,5;3,5;86;7,9
2015.06.02;00:00;23.59;Olympia;1514;1496;3010;14,4;26,1;0,0;49;12,0
