datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2015.07.01;00:00;23.59;Arnulf;2385;88;2473;15,1;30,1;0,0;3;15,4
2015.07.02;00:00;23.59;Arnulf;2417;89;2506;15,7;31,2;0,0;21;12,9
2015.07.03;00:00;23.59;Arnulf;2060;81;2141;17,5;32,2;0,0;21;12,9
2015.07.04;00:00;23.59;Arnulf;1215;40;1255;18,3;35,4;0,0;6;13,6
2015.07.05;00:00;23.59;Arnulf;987;55;1042;21,3;36,9;6,5;1;13,7
2015.07.06;00:00;23.59;Arnulf;1805;86;1891;20,8;29,6;0,0;38;9,4
2015.07.07;00:00;23.59;Arnulf;2203;81;2284;20,1;35,9;6,4;20;14,4
2015.07.08;00:00;23.59;Arnulf;1577;90;1667;16,4;24,3;3,0;93;0,5
2015.07.09;00:00;23.59;Arnulf;1762;85;1847;14,1;20,2;1,2;93;2,8
2015.07.10;00:00;23.59;Arnulf;2089;92;2181;10,3;23,9;0,0;14;15,1
2015.07.11;00:00;23.59;Arnulf;1283;49;1332;11,4;30,2;1,6;13;13,3
2015.07.12;00:00;23.59;Arnulf;1151;57;1208;17,9;28,9;0,0;34;12,9
2015.07.13;00:00;23.59;Arnulf;1553;73;1626;16,5;22,2;2,1;94;0,1
2015.07.14;00:00;23.59;Arnulf;1936;73;2009;16,6;26,7;0,0;88;4,0
2015.07.15;00:00;23.59;Arnulf;2212;71;2283;18,9;28,8;0,0;40;11,3
2015.07.16;00:00;23.59;Arnulf;2260;102;2362;17,1;32,5;0,0;11;13,5
2015.07.17;00:00;23.59;Arnulf;1904;90;1994;20,4;35,6;0,0;24;11,6
2015.07.18;00:00;23.59;Arnulf;1164;50;1214;19,3;31,3;0,2;38;9,1
2015.07.19;00:00;23.59;Arnulf;1058;66;1124;19,1;31,9;7,3;64;9,7
2015.07.20;00:00;23.59;Arnulf;2074;84;2158;19,0;29,6;0,0;46;10,4
2015.07.21;00:00;23.59;Arnulf;2205;84;2289;19,3;33,1;0,0;16;14,3
2015.07.22;00:00;23.59;Arnulf;1849;89;1938;18,9;35,2;4,5;38;10,1
2015.07.23;00:00;23.59;Arnulf;1568;71;1639;19,6;24,9;0,0;90;3,7
2015.07.24;00:00;23.59;Arnulf;1994;78;2072;18,0;29,9;0,0;63;9,6
2015.07.25;00:00;23.59;Arnulf;1194;42;1236;14,5;25,2;0,0;85;1,9
2015.07.26;00:00;23.59;Arnulf;1155;58;1213;12,2;23,8;6,7;40;12,2
2015.07.27;00:00;23.59;Arnulf;1674;82;1756;14,0;25,3;0,5;70;9,2
2015.07.28;00:00;23.59;Arnulf;1966;90;2056;13,2;22,1;1,8;95;3,3
2015.07.29;00:00;23.59;Arnulf;1559;89;1648;12,6;21,6;1,0;85;3,7
