datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2012.05.01;00:00;23.59;Arnulf;1426;27;1453;;;;;
2012.05.02;00:00;23.59;Arnulf;1595;56;1651;;;;;
2012.05.03;00:00;23.59;Arnulf;1281;36;1317;;;;;
2012.05.04;00:00;23.59;Arnulf;1671;49;1720;;;;;
2012.05.05;00:00;23.59;Arnulf;684;20;704;;;;;
2012.05.06;00:00;23.59;Arnulf;252;19;271;;;;;
2012.05.07;00:00;23.59;Arnulf;1162;53;1215;;;;;
2012.05.08;00:00;23.59;Arnulf;1590;53;1643;;;;;
2012.05.09;00:00;23.59;Arnulf;1248;57;1305;;;;;
2012.05.10;00:00;23.59;Arnulf;1825;49;1874;;;;;
2012.05.11;00:00;23.59;Arnulf;1740;60;1800;;;;;
2012.05.12;00:00;23.59;Arnulf;333;16;349;;;;;
2012.05.13;00:00;23.59;Arnulf;530;26;556;;;;;
2012.05.14;00:00;23.59;Arnulf;1369;41;1410;;;;;
2012.05.15;00:00;23.59;Arnulf;1138;34;1172;;;;;
2012.05.16;00:00;23.59;Arnulf;544;19;563;;;;;
2012.05.17;00:00;23.59;Arnulf;735;14;749;;;;;
2012.05.18;00:00;23.59;Arnulf;1142;39;1181;;;;;
2012.05.19;00:00;23.59;Arnulf;1262;31;1293;;;;;
2012.05.20;00:00;23.59;Arnulf;924;31;955;;;;;
2012.05.21;00:00;23.59;Arnulf;1436;46;1482;;;;;
2012.05.22;00:00;23.59;Arnulf;1303;43;1346;;;;;
2012.05.23;00:00;23.59;Arnulf;1364;56;1420;;;;;
2012.05.24;00:00;23.59;Arnulf;1479;49;1528;;;;;
2012.05.25;00:00;23.59;Arnulf;1644;48;1692;;;;;
2012.05.26;00:00;23.59;Arnulf;1309;33;1342;;;;;
2012.05.27;00:00;23.59;Arnulf;1034;29;1063;;;;;
2012.05.28;00:00;23.59;Arnulf;903;19;922;;;;;
2012.05.29;00:00;23.59;Arnulf;1017;38;1055;;;;;
2012.05.30;00:00;23.59;Arnulf;987;30;1017;;;;;
2012.05.31;00:00;23.59;Arnulf;1166;40;1206;;;;;
2012.05.01;00:00;23.59;Kreuther;491;356;847;;;;;
2012.05.02;00:00;23.59;Kreuther;562;435;997;;;;;
2012.05.03;00:00;23.59;Kreuther;392;289;681;;;;;
2012.05.04;00:00;23.59;Kreuther;514;399;913;;;;;
2012.05.05;00:00;23.59;Kreuther;185;158;343;;;;;
2012.05.06;00:00;23.59;Kreuther;71;74;145;;;;;
2012.05.07;00:00;23.59;Kreuther;420;315;735;;;;;
2012.05.08;00:00;23.59;Kreuther;585;450;1035;;;;;
2012.05.09;00:00;23.59;Kreuther;355;274;629;;;;;
2012.05.10;00:00;23.59;Kreuther;618;464;1082;;;;;
2012.05.11;00:00;23.59;Kreuther;596;470;1066;;;;;
2012.05.12;00:00;23.59;Kreuther;49;50;99;;;;;
2012.05.13;00:00;23.59;Kreuther;224;180;404;;;;;
2012.05.14;00:00;23.59;Kreuther;479;371;850;;;;;
2012.05.15;00:00;23.59;Kreuther;446;322;768;;;;;
2012.05.16;00:00;23.59;Kreuther;179;123;302;;;;;
2012.05.17;00:00;23.59;Kreuther;238;176;414;;;;;
2012.05.18;00:00;23.59;Kreuther;332;278;610;;;;;
2012.05.19;00:00;23.59;Kreuther;391;295;686;;;;;
2012.05.20;00:00;23.59;Kreuther;332;308;640;;;;;
2012.05.21;00:00;23.59;Kreuther;470;373;843;;;;;
2012.05.22;00:00;23.59;Kreuther;453;329;782;;;;;
2012.05.23;00:00;23.59;Kreuther;466;380;846;;;;;
2012.05.24;00:00;23.59;Kreuther;484;338;822;;;;;
2012.05.25;00:00;23.59;Kreuther;540;428;968;;;;;
2012.05.26;00:00;23.59;Kreuther;421;322;743;;;;;
2012.05.27;00:00;23.59;Kreuther;391;342;733;;;;;
2012.05.28;00:00;23.59;Kreuther;357;316;673;;;;;
2012.05.29;00:00;23.59;Kreuther;333;218;551;;;;;
2012.05.30;00:00;23.59;Kreuther;305;236;541;;;;;
2012.05.31;00:00;23.59;Kreuther;357;273;630;;;;;
2012.05.01;00:00;23.59;Olympia;1399;1328;2727;;;;;
2012.05.02;00:00;23.59;Olympia;1518;1568;3086;;;;;
2012.05.03;00:00;23.59;Olympia;1114;1172;2286;;;;;
2012.05.04;00:00;23.59;Olympia;1383;1414;2797;;;;;
2012.05.05;00:00;23.59;Olympia;644;625;1269;;;;;
2012.05.06;00:00;23.59;Olympia;427;399;826;;;;;
2012.05.07;00:00;23.59;Olympia;1236;1232;2468;;;;;
2012.05.08;00:00;23.59;Olympia;1636;1570;3206;;;;;
2012.05.09;00:00;23.59;Olympia;1200;1150;2350;;;;;
2012.05.10;00:00;23.59;Olympia;1817;1825;3642;;;;;
2012.05.11;00:00;23.59;Olympia;1499;1375;2874;;;;;
2012.05.12;00:00;23.59;Olympia;222;282;504;;;;;
2012.05.13;00:00;23.59;Olympia;809;772;1581;;;;;
2012.05.14;00:00;23.59;Olympia;1252;1065;2317;;;;;
