datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2012.01.01;00:00;23.59;Arnulf;95;6;101;;;;;
2012.01.02;00:00;23.59;Arnulf;364;14;378;;;;;
2012.01.03;00:00;23.59;Arnulf;424;21;445;;;;;
2012.01.04;00:00;23.59;Arnulf;212;17;229;;;;;
2012.01.05;00:00;23.59;Arnulf;175;15;190;;;;;
2012.01.06;00:00;23.59;Arnulf;78;2;80;;;;;
2012.01.07;00:00;23.59;Arnulf;129;7;136;;;;;
2012.01.08;00:00;23.59;Arnulf;83;2;85;;;;;
2012.01.09;00:00;23.59;Arnulf;383;20;403;;;;;
2012.01.10;00:00;23.59;Arnulf;405;19;424;;;;;
2012.01.11;00:00;23.59;Arnulf;565;24;589;;;;;
2012.01.12;00:00;23.59;Arnulf;581;26;607;;;;;
2012.01.13;00:00;23.59;Arnulf;397;20;417;;;;;
2012.01.14;00:00;23.59;Arnulf;137;8;145;;;;;
2012.01.15;00:00;23.59;Arnulf;153;7;160;;;;;
2012.01.16;00:00;23.59;Arnulf;422;21;443;;;;;
2012.01.17;00:00;23.59;Arnulf;426;26;452;;;;;
2012.01.18;00:00;23.59;Arnulf;462;25;487;;;;;
2012.01.19;00:00;23.59;Arnulf;292;15;307;;;;;
2012.01.20;00:00;23.59;Arnulf;237;14;251;;;;;
2012.01.21;00:00;23.59;Arnulf;36;4;40;;;;;
2012.01.22;00:00;23.59;Arnulf;129;14;143;;;;;
2012.01.23;00:00;23.59;Arnulf;343;26;369;;;;;
2012.01.24;00:00;23.59;Arnulf;258;16;274;;;;;
2012.01.25;00:00;23.59;Arnulf;240;9;249;;;;;
2012.01.26;00:00;23.59;Arnulf;330;10;340;;;;;
2012.01.27;00:00;23.59;Arnulf;340;13;353;;;;;
2012.01.28;00:00;23.59;Arnulf;108;8;116;;;;;
2012.01.29;00:00;23.59;Arnulf;32;2;34;;;;;
2012.01.30;00:00;23.59;Arnulf;334;24;358;;;;;
2012.01.31;00:00;23.59;Arnulf;373;15;388;;;;;
2012.01.01;00:00;23.59;Kreuther;25;20;45;;;;;
2012.01.02;00:00;23.59;Kreuther;88;66;154;;;;;
2012.01.03;00:00;23.59;Kreuther;73;57;130;;;;;
2012.01.04;00:00;23.59;Kreuther;57;30;87;;;;;
2012.01.05;00:00;23.59;Kreuther;38;24;62;;;;;
2012.01.06;00:00;23.59;Kreuther;11;8;19;;;;;
2012.01.07;00:00;23.59;Kreuther;28;17;45;;;;;
2012.01.08;00:00;23.59;Kreuther;6;5;11;;;;;
2012.01.09;00:00;23.59;Kreuther;109;85;194;;;;;
2012.01.10;00:00;23.59;Kreuther;111;94;205;;;;;
2012.01.11;00:00;23.59;Kreuther;77;85;162;;;;;
2012.01.12;00:00;23.59;Kreuther;68;70;138;;;;;
