datum;uhrzeit_start;uhrzeit_ende;zaehlstelle;richtung_1;richtung_2;gesamt;min-temp;max-temp;niederschlag;bewoelkung;sonnenstunden
2012.10.01;00:00;23.59;Arnulf;1135;49;1184;;;;;
2012.10.02;00:00;23.59;Arnulf;1343;66;1409;;;;;
2012.10.03;00:00;23.59;Arnulf;1095;31;1126;;;;;
2012.10.04;00:00;23.59;Arnulf;1083;54;1137;;;;;
2012.10.05;00:00;23.59;Arnulf;1213;55;1268;;;;;
2012.10.06;00:00;23.59;Arnulf;947;47;994;;;;;
2012.10.07;00:00;23.59;Arnulf;235;14;249;;;;;
2012.10.08;00:00;23.59;Arnulf;1151;45;1196;;;;;
2012.10.09;00:00;23.59;Arnulf;495;29;524;;;;;
2012.10.10;00:00;23.59;Arnulf;831;30;861;;;;;
2012.10.11;00:00;23.59;Arnulf;1087;46;1133;;;;;
2012.10.12;00:00;23.59;Arnulf;732;45;777;;;;;
2012.10.13;00:00;23.59;Arnulf;628;17;645;;;;;
2012.10.14;00:00;23.59;Arnulf;517;18;535;;;;;
2012.10.15;00:00;23.59;Arnulf;649;24;673;;;;;
2012.10.16;00:00;23.59;Arnulf;996;29;1025;;;;;
2012.10.17;00:00;23.59;Arnulf;1119;43;1162;;;;;
2012.10.18;00:00;23.59;Arnulf;1196;44;1240;;;;;
2012.10.19;00:00;23.59;Arnulf;1173;38;1211;;;;;
2012.10.20;00:00;23.59;Arnulf;820;18;838;;;;;
2012.10.21;00:00;23.59;Arnulf;545;15;560;;;;;
2012.10.22;00:00;23.59;Arnulf;987;35;1022;;;;;
2012.10.23;00:00;23.59;Arnulf;995;38;1033;;;;;
2012.10.24;00:00;23.59;Arnulf;951;37;988;;;;;
2012.10.25;00:00;23.59;Arnulf;1075;35;1110;;;;;
2012.10.26;00:00;23.59;Arnulf;836;33;869;;;;;
2012.10.27;00:00;23.59;Arnulf;140;10;150;;;;;
2012.10.28;00:00;23.59;Arnulf;119;10;129;;;;;
2012.10.29;00:00;23.59;Arnulf;521;22;543;;;;;
2012.10.30;00:00;23.59;Arnulf;700;19;719;;;;;
2012.10.31;00:00;23.59;Arnulf;827;27;854;;;;;
2012.10.01;00:00;23.59;Kreuther;247;211;458;;;;;
2012.10.02;00:00;23.59;Kreuther;314;274;588;;;;;
2012.10.03;00:00;23.59;Kreuther;378;285;663;;;;;
2012.10.04;00:00;23.59;Kreuther;300;219;519;;;;;
2012.10.05;00:00;23.59;Kreuther;309;272;581;;;;;
2012.10.06;00:00;23.59;Kreuther;230;195;425;;;;;
